interview__key,as_loc01_in,as_loc02_in,as_loc03_in,as_loc04_in,as_loc05_in,as_loc06_in,as_loc07_in,as_loc08_in,as_loc09_in,as_loc10_in,as_loc11_in,as_loc12_in,as_loc13_in,as_loc14_in,as_loc15_in,as_loc16_in,trst01,trst02,trst03,trst04,trst05,exp_ev1_01,exp_ev1_03,exp_ev1_05,exp_ev1_06,exp_ev1_07,exp_ev1_11,exp_ev1_12,exp_ev1_13,exp_ev1_14,exp_ev1_15
"94-38-09-90","Strongly agree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Disagree","Disagree","Disagree","Strongly agree","Agree","Agree","Indifferent (neither nor)","Disagree","Indifferent (neither nor)","trust","trust","indifferent","trust","indifferent","Worried","Worried","Extremely worried","Worried","Worried","Very worried","Very worried","Not at all worried","Not at all worried","Not at all worried"
"78-25-48-01","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","trust","trust","trust","trust","trust","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"46-93-32-00","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","distrust","trust","trust","trust","trust","Worried","Worried","Worried","Very worried","Slightly worried","Worried","Very worried","Slightly worried","Slightly worried","Slightly worried"
"12-39-85-61","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","Disagree","Indifferent (neither nor)","Agree","Strongly agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","strongly trust","strongly trust","trust","trust","distrust","Very worried","Worried","Worried","Worried","Worried","Worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"28-05-35-45","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Not at all worried","Not at all worried","Worried","Worried","Worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"30-60-59-31","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","strongly trust","trust","strongly trust","strongly trust","Slightly worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"47-75-15-04","Agree","Agree","Disagree","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","indifferent","indifferent","distrust","distrust","trust","Worried","Worried","Worried","Very worried","Slightly worried","Slightly worried","Slightly worried","Not at all worried","Not at all worried","Not at all worried"
"53-29-56-16","Disagree","Strongly agree","Strongly agree","Agree","Agree","Disagree","Disagree","Strongly disagree","Strongly disagree","Disagree","Strongly agree","Strongly agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","strongly trust","strongly trust","trust","trust","indifferent","Very worried","Extremely worried","Very worried","Slightly worried","Slightly worried","Slightly worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"35-42-89-22","Agree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Not at all worried","Not at all worried","Slightly worried","Slightly worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"88-29-43-39","Strongly agree","Agree","Agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried"
"59-28-36-67","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Disagree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Agree","Indifferent (neither nor)","strongly trust","strongly trust","trust","trust","distrust","Worried","Worried","Worried","Worried","Worried","Slightly worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"86-03-36-52","Strongly agree","Agree","Agree","Indifferent (neither nor)","Agree","Agree","Disagree","Strongly disagree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Strongly agree","Agree","Indifferent (neither nor)","Agree","Agree","strongly trust","trust","trust","indifferent","indifferent","Very worried","Worried","Very worried","Slightly worried","Slightly worried","Slightly worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"23-49-64-16","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","strongly trust","indifferent","strongly trust","strongly trust","indifferent","Slightly worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried","Not at all worried","Not at all worried"
"08-79-12-23","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Not at all worried","Not at all worried","Slightly worried","Slightly worried","Slightly worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"26-41-89-58","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","indifferent","Slightly worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"68-77-96-37","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Not at all worried","Not at all worried","Slightly worried","Slightly worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"52-83-38-94","Disagree","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Strongly disagree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","strongly trust","trust","trust","indifferent","indifferent","Very worried","Very worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Slightly worried"
"67-08-14-84","Disagree","Agree","Disagree","Disagree","Disagree","Disagree","Disagree","Disagree","Agree","Agree","Agree","Disagree","Indifferent (neither nor)","Disagree","Disagree","Disagree","trust","trust","trust","trust","trust","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Not at all worried","Not at all worried","Not at all worried"
"43-44-83-36","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Not at all worried","Slightly worried","Worried","Worried","Slightly worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"97-03-37-68","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Not at all worried","Slightly worried","Slightly worried","Slightly worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"26-04-46-11","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Slightly worried","Slightly worried","Slightly worried","Worried","Worried","Not at all worried","Not at all worried","Slightly worried","Slightly worried","Slightly worried"
"64-89-33-44","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Slightly worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"09-37-28-22","Agree","Agree","Disagree","Disagree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","distrust","trust","trust","trust","trust","Worried","Worried","Worried","Worried","Worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried"
"11-87-63-69","Agree","Agree","Agree","Agree","Agree","Agree","Disagree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Worried","Worried","Worried","Very worried","Slightly worried","Worried","Worried","Slightly worried","Slightly worried","Slightly worried"
"21-48-73-26","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Strongly disagree","Agree","Agree","Strongly agree","Strongly agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","strongly trust","strongly trust","strongly trust","trust","trust","Very worried","Slightly worried","Worried","Slightly worried","Slightly worried","Worried","Not at all worried","Not at all worried","Not at all worried","Slightly worried"
"95-62-47-68","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Slightly worried","Slightly worried","Slightly worried","Worried","Slightly worried","Not at all worried","Slightly worried","Slightly worried","Worried","Slightly worried"
"22-57-11-64","Agree","Agree","Disagree","Disagree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","trust","trust","trust","indifferent","indifferent","Worried","Worried","Worried","Very worried","Slightly worried","Slightly worried","Slightly worried","Not at all worried","Not at all worried","Not at all worried"
