interview__key,r_crop__id,crop_area,cp06,crop_harvest,crop_output,crop_unit,crop_unit_1,crop_sale,crop_saleamt,crop_slunits,crop_slunits_1,crop_price,crop_buyer__1,crop_buyer__2,crop_buyer__3,crop_buyer__4,crop_buyer__5,crop_buyer__6,crop_buyer__96,crop_buyer_oth,crop_buyer_where,crop_homecons,crop_clunits,crop_cunits_1,crop_inkind_pay,payment_unit,payment_unit_oth,crop_gifts,gift_unit,gift_unit_oth,cp_stor,crop_oth_uses,cpunits2_oth,ouses_unit,ouses_unit_oth,cpamt,cpunits2,crop_ouse_oth,crp_irrig,irrig,irrig_others,irrig_method__1,irrig_method__2,irrig_method__3,irrig_method__4,irrig_method__5,irrig_method__96,irrig_method__n888,irrig_method__n999,seed,var_trait_1__1,var_trait_1__2,var_trait_1__3,var_trait_1__4,var_trait_1__5,var_trait_1__6,var_trait_1__7,var_trait_1__8,var_trait_1__9,var_trait_1__10,var_trait_1__11,var_trait_1__12,var_trait_1__13,var_trait_1__14,var_trait_1__15,var_trait_1__16,var_trait_1__17,var_trait_1__18,var_trait_1__19,var_trait_1__20,var_trait_1__96,var_trait_1_other,reason_imp_seed__1,reason_imp_seed__2,reason_imp_seed__3,reason_imp_seed__4,reason_imp_seed__5,reason_imp_seed__6,reason_imp_seed__7,reason_imp_seed__96,reason_imp_seed_oth,seed_source_1,seed_source_oth_1,seed_amt_1,seed_amtunits,seed_amtunits_oth,seed_price_1,cp07,cp08,reason_fert__1,reason_fert__2,reason_fert__3,reason_fert__4,reason_fert__5,reason_fert__6,reason_fert__7,reason_fert__96,reason_fert_oth,cp09,cp11
"48-70-52-60","BEANS/COWPEA","1","No","Yes",4,"100 kg bag","","Yes",3,"100 kg bag","",12000,"Yes",,"No","No","No","No","No",,,1,"50 kg bag","","0",,"",45,"Kilograms","","No","5","","Kilograms","",,,"Store for next planting season","Yes","River/ stream","","No","No","No","No","Yes","No","No","No",,"Yes","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,"No",,,,,,,,,,,,,,,,,"No","Yes",,,,,,,,,,"Yes","Yes"
"48-70-52-60","MAIZE","3","No","No",,,"",,,,"",,,,,,,,,,,,,"",,,"",,,"","No",,"",,"",,,"","Yes","River/ stream","","No","No","No","No","Yes","No","No","No",,"Yes","No",,"No",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"No","Yes",,,,,,,,,,"Yes","Yes"
"48-70-52-60","OTHER(SPECIFY)","0.5","No","Yes",1.2,"Tonnes","","Yes",1.2,"Tonnes","",20400,"No","Yes","No","No","No","No","No",,,0,,"","0",,"",0,,"","No","0","",,"",,,"","Yes","River/ stream","","No","No","No","No","Yes","No","No","No",,,"No","No","No","Yes","No","No","No","No","No","No",,"No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,"Yes",,,,"No","Yes",,,,,,,,,,"Yes","Yes"
"03-69-84-05","MAIZE","0.5","No","No",,,"",,,,"",,,,,,,,,,,,,"",,,"",,,"","No",,"",,"",,,"","No",,"",,,,,,,,,,"No","No",,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No","No","No","Yes","No",,"No","No"
"03-69-84-05","MILLET/MAIWA","0.5","No","No",,,"",,,,"",,,,,,,,,,,,,"",,,"",,,"","No",,"",,"",,,"","No",,"",,,,,,,,,,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,"No","Yes","No","No","No","No","No","No",,,,,,,,"No","No","Yes","No","No","No","No","No",,"No",,"No","No"
"55-07-48-89","BEANS/COWPEA","0.5","No","Yes",400,"Kilograms","","Yes",300,"Kilograms","",90,"Yes","No","No","No","No","No","No",,,100,"Kilograms","","0",,"",0,,"","No","0","",,"",,,"","Yes","River/ stream","","No","No","No","No","Yes","No","No","No",,"No","No",,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No",,"Yes","Yes"
"55-07-48-89","MAIZE","0.5","No","No",,,"",,,,"",,,,,,,,,,,,,"",,,"",,,"","No",,"",,"",,,"","Yes","River/ stream","","No","No","No","No","Yes","No","No","No",,"No","No",,"No","Yes","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"No","Yes",,,,,,,,,,"Yes","Yes"
"01-15-12-42","MAIZE","3","No","No",,,"",,,,"",,,,,,,,,,,,,"",,,"",,,"","No",,"",,"",,,"","No",,"",,,,,,,,,,"No","No","Yes","No","No","No","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"No","No",,"Yes","No","No","No","No","No","No",,"No","No"
"99-30-86-99","MAIZE","2","No","No",,,"",,,,"",,,,,,,,,,,,,"",,,"",,,"","No",,"",,"",,,"","No",,"",,,,,,,,,,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No","No","No","No","No",,"No","No"
"16-96-89-30","MAIZE","4","No","No",,,"",,,,"",,,,,,,,,,,,,"",,,"",,,"","No",,"",,"",,,"","Yes","River/ stream","","No","No","No","No","Yes","No","No","No",,"No","No","Yes","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"No","Yes",,,,,,,,,,"Yes","Yes"
"26-40-62-78","MAIZE","2","No","No",,,"",,,,"",,,,,,,,,,,,,"",,,"",,,"","No",,"",,"",,,"","No",,"",,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"No","No",,"Yes","No","No","No","No","No","No",,"No","Yes"
"45-82-95-63","MAIZE","2","No","Yes",12,"90 kg bag","","Yes",9,"90 kg bag","",6000,"Yes","No","No","No","No","No","No",,,3,"90 kg bag","","0",,"",0,,"","No","0","",,"",,,"","Yes","River/ stream","","No","No","No","No","Yes","No","No","No",,"No","No","Yes","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","No","No","Yes",,,"Yes","Yes"
"19-12-89-41","MAIZE","1.5","No","No",,,"",,,,"",,,,,,,,,,,,,"",,,"",,,"","No",,"",,"",,,"","Yes","River/ stream","","No","No","No","No","Yes","No","No","No",,"No","No","No","No","Yes","No","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"Yes","No","Yes","No","No","No","No","No","No","No",,"Yes","Yes"
"86-61-90-88","MAIZE","3","No","Yes",20,"90 kg bag","","Yes",18,"90 kg bag","",7000,"No","No","Yes","No","No","No","No",,,2,"90 kg bag","","0",,"",0,,"","No","0","",,"",,,"","Yes","River/ stream","","No","No","No","No","Yes","No","No","No",,"No","No","Yes","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"No","Yes",,,,,,,,,,"Yes","Yes"
"86-61-90-88","GREEN GRAMS","0.5","No","Yes",4,"90 kg bag","","Yes",4,"90 kg bag","",9000,"No","Yes","No","No","No","No","No",,,0,,"","0",,"",0,,"","No","0","",,"",,,"","Yes","River/ stream","","No","No","No","No","Yes","No","No","No",,"No","No",,"No","Yes","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,"Yes",,,,"No","No","No","No","No","No","No","No","Yes","No",,"Yes","Yes"
"02-81-96-02","MAIZE","0.5","No","No",,,"",,,,"",,,,,,,,,,,,,"",,,"",,,"","No",,"",,"",,,"","Yes","River/ stream","","No","No","No","No","Yes","No","No","No",,"No","No","No","No",,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"No","Yes",,,,,,,,,,"Yes","Yes"
"76-19-75-88","MAIZE","2","No","No",,,"",,,,"",,,,,,,,,,,,,"",,,"",,,"","No",,"",,"",,,"","No",,"",,,,,,,,,,"No","No","Yes","No","No","No","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"No","No","No","Yes","No","No","No","No","No","No",,"No","Yes"
"66-74-73-77","MAIZE","1","No","No",,,"",,,,"",,,,,,,,,,,,,"",,,"",,,"","No",,"",,"",,,"","No",,"",,,,,,,,,,"No","No","Yes","No","No",,,"No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"No","No","No","Yes","No","No","No","No","No","No",,"No","Yes"
"08-37-41-83","MAIZE","0.5","No","Yes",3,"90 kg bag","","No",,,"",,,,,,,,,,,3,"90 kg bag","","0",,"",0,,"","No","0","",,"",,,"","Yes","River/ stream","","No","No","No","No","Yes","No","No","No",,,"No",,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"No","Yes",,,,,,,,,,"Yes","Yes"
"68-02-84-17","MAIZE","1","No","Yes",1000,"Kilograms","","Yes",900,"Kilograms","",80,"No","No","Yes","No","No","No","No",,,100,"Kilograms","","0",,"",0,,"","No","0","",,"",,,"","Yes","River/ stream","","No","No","No","No","Yes","No","No","No",,"No","No",,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No",,"Yes","Yes"
"75-80-31-44","MAIZE","1.5","No","No",,,"",,,,"",,,,,,,,,,,,,"",,,"",,,"","No",,"",,"",,,"","Yes","River/ stream","","No","No","No","No","Yes","No","No","No",,"No","No","No","No",,"No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No",,"Yes","Yes"
"69-86-48-74","MAIZE","1","No","Yes",24,"90 kg bag","","Yes",24,"90 kg bag","",6750,"No","No","Yes","No","No","No","No",,,0,,"","0",,"",0,,"","No","0","",,"",,,"","Yes","River/ stream","","No","No","No","No","Yes","No","No","No",,"No","No","No","No","Yes","No","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"No","Yes",,,,,,,,,,"Yes","Yes"
"71-45-11-71","MAIZE","1","No","No",,,"",,,,"",,,,,,,,,,,,,"",,,"",,,"","No",,"",,"",,,"","Yes","River/ stream","","No","No","No","No","Yes","No","No","No",,"No","No","Yes","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"No","Yes",,,,,,,,,,"Yes","Yes"
"48-20-93-40","GROUND NUT/PEANUTS","0.25","No","Yes",20,"Kilograms","","Yes",10,"Kilograms","",200,"No","Yes","No","No","No","No","No",,,3,"Kilograms","","3","Kilograms","",2,"Kilograms","","Yes","0","",,"","2","Kilograms","","No",,"",,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,"No","No",,"No","Yes","No","No","No","No","No","No",,,,,,,,"Yes","No","No","No","No","No","No","No","Yes","No",,"No","No"
"48-20-93-40","MAIZE","0.5","No","No",,,"",,,,"",,,,,,,,,,,,,"",,,"",,,"","No",,"",,"",,,"","No",,"",,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,"No",,,,,,,,,,,,,,,,,"Yes","No","Yes","No","No","No","No","No",,"No",,"Yes","No"
"48-20-93-40","MILLET/MAIWA","0.25","No","No",,,"",,,,"",,,,,,,,,,,,,"",,,"",,,"","No",,"",,"",,,"","No",,"",,,,,,,,,,"No","No","Yes","No","No","No","No",,"No","No","No","No","No","No","No","No","No","No","No",,"No",,"No","No","No","No","Yes","No","No","No",,,,,,,,"Yes","No",,"No","No","No","No","No","Yes","No",,"No","No"
"11-74-52-10","MAIZE","6","No","No",,,"",,,,"",,,,,,,,,,,,,"",,,"",,,"","No",,"",,"",,,"","No",,"",,,,,,,,,,"No","No","Yes","No","No","No","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"Yes","No","Yes",,"No","No","No","No","No","No",,"No","Yes"
"97-74-49-80","MAIZE","1.5","No","No",,,"",,,,"",,,,,,,,,,,,,"",,,"",,,"","No",,"",,"",,,"","No",,"",,,,,,,,,,"No","No","Yes","No","No","No","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"No","No","No","Yes",,"No","No","No","No","No",,"No","No"
"65-28-28-23","MAIZE","2","No","No",,,"",,,,"",,,,,,,,,,,,,"",,,"",,,"","No",,"",,"",,,"","Yes","River/ stream","","No","No","No","No","Yes","No","No","No",,"No","No",,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"No","Yes",,,,,,,,,,"Yes","Yes"
"65-28-28-23","GREEN VEGETABLE","0.25","Yes","Yes",80,"Kilograms","","Yes",60,"Kilograms","",25,"No","Yes","No","No","No","No","No",,,20,"Kilograms","","0",,"",0,,"","No","0","",,"",,,"","Yes","River/ stream","","No","No","No","No","Yes","No","No","No",,"No","No",,"No","Yes",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","No","No","Yes","No",,"Yes","No"
"65-28-28-23","GREEN GRAMS","2","No","Yes",3,"90 kg bag","","Yes",2,"90 kg bag","",10000,"Yes","No","No","No","No","No","No",,,1,"90 kg bag","","0",,"",0,,"","No","0","",,"",,,"","Yes","River/ stream","","No","No","No","No","Yes","No","No","No",,"No","No",,"No","Yes",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"No","Yes",,,,,,,,,,"Yes","Yes"
"57-80-52-25","MAIZE","1","No","No",,,"",,,,"",,,,,,,,,,,,,"",,,"",,,"","No",,"",,"",,,"","Yes","River/ stream","","No","No","No","No","Yes","No","No","No",,"No","No","Yes","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"No","Yes",,,,,,,,,,"Yes","Yes"
"72-15-05-10","GROUND NUT/PEANUTS","0.5","No","No",,,"",,,,"",,,,,,,,,,,,,"",,,"",,,"","No",,"",,"",,,"","No",,"",,,,,,,,,,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes",,"Yes",,"No","No","No","No","No","No",,,,,,,,"No","No","Yes",,"No","No","No","No","No","No",,"No","No"
"72-15-05-10","MILLET/MAIWA","0.5","No","No",,,"",,,,"",,,,,,,,,,,,,"",,,"",,,"","No",,"",,"",,,"","No",,"",,,,,,,,,,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes",,"Yes","No","No","No","No","No","No","No",,,,,,,,"No","No","Yes","No","No","No","No","No","No","No",,"No","No"
"86-09-61-31","MAIZE","0.25","No","No",,,"",,,,"",,,,,,,,,,,,,"",,,"",,,"","No",,"",,"",,,"","No",,"",,,,,,,,,,"No","No","Yes","No","No","No","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"No","No","Yes",,"No","No","No","No","No","No",,"No","No"
"93-25-93-51","MAIZE","6","No","No",,,"",,,,"",,,,,,,,,,,,,"",,,"",,,"","No",,"",,"",,,"","No",,"",,,,,,,,,,"No","No","Yes","No","No","No","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"No","No",,"Yes","No","No","No","No","No","No",,"No","No"
"04-39-31-02","MAIZE","0.5","No","No",,,"",,,,"",,,,,,,,,,,,,"",,,"",,,"","No",,"",,"",,,"","Yes","River/ stream","","No","No","No","No","Yes","No","No","No",,"No","No","Yes","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No",,"No",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No",,"Yes","Yes"
"95-71-10-81","MAIZE","1","No","Yes",12,"90 kg bag","","Yes",9,"90 kg bag","",5200,"No","No","Yes","No","No","No","No",,,3,"90 kg bag","","0",,"",0,,"","No","0","",,"",,,"","Yes","River/ stream","","No","No","No","No","Yes","No","No","No",,"No","No","No","No",,"No","No","No","No","No","No","No","No","No","No","No","No",,"No","Yes","No",,,,,,,,,,,,,,,,,"No","Yes",,,,,,,,,,"Yes","Yes"
"71-69-40-35","BEANS/COWPEA","1.5","Yes","No",,,"",,,,"",,,,,,,,,,,,,"",,,"",,,"","No",,"",,"",,,"","No",,"",,,,,,,,,,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No",,"Yes","Yes"
"71-69-40-35","MAIZE","1.5","Yes","No",,,"",,,,"",,,,,,,,,,,,,"",,,"",,,"","No",,"",,"",,,"","No",,"",,,,,,,,,,"No","No","Yes","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No",,"Yes","Yes"
"71-69-40-35","GREEN GRAMS","0.5","No","No",,,"",,,,"",,,,,,,,,,,,,"",,,"",,,"","No",,"",,"",,,"","No",,"",,,,,,,,,,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No",,"Yes","Yes"
"53-46-63-99","MAIZE","3","No","No",,,"",,,,"",,,,,,,,,,,,,"",,,"",,,"","No",,"",,"",,,"","No",,"",,,,,,,,,,"No","No","Yes","No","No","No","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"No","No","No","Yes","No","No","No","No","No","No",,"No","No"
"48-13-13-53","MAIZE","1","No","No",,,"",,,,"",,,,,,,,,,,,,"",,,"",,,"","No",,"",,"",,,"","No",,"",,,,,,,,,,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No",,"No","Yes"
"38-34-24-20","BEANS/COWPEA","0.7","Yes","No",,,"",,,,"",,,,,,,,,,,,,"",,,"",,,"","No",,"",,"",,,"","No",,"",,,,,,,,,,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,"Yes",,,,"No","No","Yes","No","No","No","No","No","No","No",,"No","No"
"38-34-24-20","MAIZE","0.7","Yes","No",,,"",,,,"",,,,,,,,,,,,,"",,,"",,,"","No",,"",,"",,,"","No",,"",,,,,,,,,,"No","No","Yes","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No",,"No","No"
"38-34-24-20","GREEN VEGETABLE","0.3","No","Yes",1.5,"Kilograms","","No",,,"",,,,,,,,,,,1,"Kilograms","","0",,"",.5,"Kilograms","","No","0","",,"",,,"","No",,"",,,,,,,,,,"No","No","Yes","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No",,"No","No"
"38-26-85-56","BEANS/COWPEA","3","Yes","No",,,"",,,,"",,,,,,,,,,,,,"",,,"",,,"","No",,"",,"",,,"","No",,"",,,,,,,,,,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,"Yes",,,,"No","No","Yes","No","No","No","No","No","No","No",,"Yes","No"
"38-26-85-56","MAIZE","3","Yes","Yes",2,"100 kg bag","","No",,,"",,,,,,,,,,,1,"50 kg bag","","0",,"",1,"50 kg bag","","Yes","0","",,"","1","90 kg bag","","No",,"",,,,,,,,,,"No","No","Yes","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No",,"Yes","No"
"71-71-39-84","MAIZE","1","Yes","Yes",2,"100 kg bag","","No",,,"",,,,,,,,,,,1,"100 kg bag","","0",,"",10,"Kilograms","","Yes","0","",,"","1","100 kg bag","","No",,"",,,,,,,,,,"No","No","Yes","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No",,"Yes","No"
"71-71-39-84","GREEN VEGETABLE","1","Yes","Yes",5,"Gorogoro","","No",,,"",,,,,,,,,,,4,"Gorogoro","","0",,"",1,"Gorogoro","","No","0","",,"",,,"","No",,"",,,,,,,,,,"No","No","Yes","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,"Yes",,,,"No","No","Yes","No","No","No","No","No","No","No",,"Yes","No"
"52-15-60-99","MAIZE","3","No","No",,,"",,,,"",,,,,,,,,,,,,"",,,"",,,"","No",,"",,"",,,"","Yes","River/ stream","","No","No","No","No","Yes","No","No","No",,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No","No","No","No","No",,"No","No"
"82-73-01-57","MAIZE","1","No","Yes",7,"90 kg bag","","No",,,"",,,,,,,,,,,1,"90 kg bag","","0",,"",0,,"","Yes","0","",,"","6","90 kg bag","","Yes","River/ stream","","No","No","No","No","Yes","No","No","No",,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"No","Yes",,,,,,,,,,"Yes","Yes"
"89-62-46-70","MAIZE","0.5","No","No",,,"",,,,"",,,,,,,,,,,,,"",,,"",,,"","No",,"",,"",,,"","Yes","River/ stream","","No","No","No","No","Yes","No","No","No",,"No","No",,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"No","Yes",,,,,,,,,,"Yes","Yes"
"54-18-77-83","MAIZE","1.5","No","No",,,"",,,,"",,,,,,,,,,,,,"",,,"",,,"","No",,"",,"",,,"","No",,"",,,,,,,,,,"No","No","Yes","No","No","No","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"No","No","Yes",,"No","No","No","No","No","No",,"No","No"
"33-07-96-51","MAIZE","1","No","No",,,"",,,,"",,,,,,,,,,,,,"",,,"",,,"","No",,"",,"",,,"","Yes","River/ stream","","No","No","No","No","Yes","No","No","No",,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,"No",,,,,,,,,,,,,,,,,"No","Yes",,,,,,,,,,"Yes","Yes"
"10-60-87-78","MAIZE","1","No","Yes",4,"90 kg bag","","No",,,"",,,,,,,,,,,3,"90 kg bag","","0",,"",0,,"","Yes","0","",,"","1","90 kg bag","","Yes","River/ stream","","No","No","No","No","Yes","No","No","No",,"No","No","No","No","Yes","No","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"No","Yes",,,,,,,,,,"Yes","Yes"
"94-01-94-60","MAIZE","3","No","No",,,"",,,,"",,,,,,,,,,,,,"",,,"",,,"","No",,"",,"",,,"","No",,"",,,,,,,,,,"No","No",,"No","Yes","No","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No","No","No","Yes","No",,"Yes","No"
"26-94-35-48","BEANS/COWPEA","2","Yes","No",,,"",,,,"",,,,,,,,,,,,,"",,,"",,,"","No",,"",,"",,,"","No",,"",,,,,,,,,,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No",,"No","No"
"26-94-35-48","MAIZE","2","No","No",,,"",,,,"",,,,,,,,,,,,,"",,,"",,,"","No",,"",,"",,,"","No",,"",,,,,,,,,,"No","No","Yes","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"No","No","Yes","No","No",,"No","No","No","No",,"No","No"
"34-70-02-31","MAIZE","0.5","No","No",,,"",,,,"",,,,,,,,,,,,,"",,,"",,,"","No",,"",,"",,,"","No",,"",,,,,,,,,,"No","No",,"No","Yes","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"No","Yes",,,,,,,,,,"No","No"
"34-70-02-31","MILLET/MAIWA","0.1","No","Yes",10,"Kilograms","","No",,,"",,,,,,,,,,,10,"Kilograms","","0",,"",0,,"","No","0","",,"",,,"","No",,"",,,,,,,,,,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No",,,"Yes","No","No","No","No","No","No",,,,"Yes",,,,"No","Yes",,,,,,,,,,"No","No"
"95-85-00-75","MAIZE","1.5","No","No",,,"",,,,"",,,,,,,,,,,,,"",,,"",,,"","No",,"",,"",,,"","No",,"",,,,,,,,,,"No","No","Yes","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,"Yes",,,,"No","No","No","No","Yes","No","No","No","No","No",,"No","No"
"41-04-08-56","MAIZE","3","No","No",,,"",,,,"",,,,,,,,,,,,,"",,,"",,,"","No",,"",,"",,,"","No",,"",,,,,,,,,,"No","No","Yes","No","No","No","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No","No","No","No","No",,"No","No"
"05-33-40-10","MAIZE","0.5","No","No",,,"",,,,"",,,,,,,,,,,,,"",,,"",,,"","No",,"",,"",,,"","No",,"",,,,,,,,,,"No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No",,"Yes",,"No","No","No","No","No","No",,,,,,,,"No","No","No","Yes","No","No","No","No","No","No",,"Yes","No"
"42-16-66-43","MAIZE","3","No","No",,,"",,,,"",,,,,,,,,,,,,"",,,"",,,"","No",,"",,"",,,"","No",,"",,,,,,,,,,"No","No",,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No",,"No","Yes"
"07-13-95-29","BEANS/COWPEA","1","No","Yes",400,"Kilograms","","Yes",300,"Kilograms","",100,"Yes","No","No","No","No","No","No",,,100,"Kilograms","","0",,"",0,,"","No","0","",,"",,,"","Yes","River/ stream","","No","No","No","No","Yes","No","No","No",,"No","No",,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No",,"Yes","Yes"
"07-13-95-29","MAIZE","1","No","Yes",2400,"Kilograms","","Yes",2000,"Kilograms","",80,"No","No","Yes","No","No","No","No",,,400,"Kilograms","","0",,"",0,,"","No","0","",,"",,,"","Yes","River/ stream","","No","No","No","No","Yes","No","No","No",,"No","No","No","No","Yes",,"No","No","No","No",,"No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"No","Yes",,,,,,,,,,"Yes","Yes"
"96-93-55-42","GROUND NUT/PEANUTS","0.25","No","No",,,"",,,,"",,,,,,,,,,,,,"",,,"",,,"","No",,"",,"",,,"","No",,"",,,,,,,,,,"No","No","Yes","No",,"No","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No",,"No","Yes","No","No","No","No","No","No",,,,,,,,"No","No","No","No","No","No","No","No","Yes","No",,"No","No"
