interview__key,r_forset_product__id,fstqty,fstpdt_unt,fstpdt_unt_oth,fstpdt_sl,fstpdt_slqty,fstpdt_slunit,fstpdt_slunit_oth,fstpdt_slpssd,fstpdt_slprc,fstpdt_exp,fstpdt_expamt,fstpdt_ch,fstpdt_ch2,f027,f028
"36-96-75-03","Firewood",8,"Bale / Bundle","","No",,,"",,,"No",,"Slight increase","Massive increase","prosobis increased",""
"36-96-75-03","Medicinal plants",10,"Numbers","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","High rate of plants clearance"
"08-94-02-07","Firewood",120,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Charcoal burners depletes trees"
"08-94-02-07","Wood for charcoal production",75,"90 kg bag","","Yes",70,"90 kg bag","","No",500,"No",,"Slight increase","Slight decrease","prosobis invaded the area",""
"08-94-02-07","Honey",3,"Debe","","Yes",2,"Debe","","No",5000,"Yes",1000,"Slight decrease","Massive decrease","","increased use of pestcides kills bees"
"37-79-35-25","Firewood",1,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","competition for firewood"
"71-65-92-38","Firewood",100,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","deforestration"
"64-78-16-16","Firewood",108,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Deforestation"
"21-44-80-94","Firewood",200,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","charcoal burning"
"09-64-46-58","Firewood",80,"Bale / Bundle","","No",,,"",,,"No",,"Slight increase","Massive decrease","Prosobis cover",""
"09-64-46-58","Wood for charcoal production",30,"90 kg bag","","Yes",20,"90 kg bag","","No",600,"No",,"Slight increase","Slight decrease","prosobis cover increased",""
"09-64-46-58","Timber or poles",50,"Numbers","","Yes",30,"Numbers","","No",50,"No",,"Slight decrease","Massive decrease","","matured trees depleted"
"09-64-46-58","Honey",2,"2kg packet","","No",,,"",,,"Yes",500,"Slight increase","Slight increase","flowers depleted",""
"59-85-28-37","Firewood",2,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"59-86-17-42","Firewood",2,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"19-38-28-96","Firewood",48,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","increase in population  and land demarcation"
"15-65-55-76","Firewood",300,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","increased population"
"15-65-55-76","Wild fruits",10,"Gorogoro","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","low population"
"06-65-59-46","Firewood",2,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","drought occurrences"
"31-55-25-17","Firewood",5,"Bale / Bundle","","Yes",3,"Bale / Bundle","","No",50,"No",,"Slight decrease","Slight decrease","","due to large population growth"
"31-55-25-17","Wild fruits",1,"Debe","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","population growth"
"46-83-77-72","Firewood",72,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Deforestation"
"13-16-83-24","Firewood",1,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","destruction and settlements encroachment to the forest"
"55-65-07-83","Firewood",120,"Bale / Bundle","","No",,,"",,,"No",,"Massive increase","Slight decrease","Increased farming activities in the area",""
"19-58-06-14","Firewood",3,"Bale / Bundle","","No",,,"",,,"No",,"Slight increase","Slight increase","trees has dried up making firewood more available",""
"07-67-77-44","Firewood",108,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Deforestation"
"30-73-95-73","Firewood",60,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"81-01-27-26","Firewood",144,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"29-63-05-43","Firewood",72,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Deforestation"
"69-97-70-98","Firewood",1,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","population growth"
"69-97-70-98","Wild fruits",1,"Debe","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","population growth"
"15-06-78-78","Firewood",200,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","charcoal burning"
"09-89-86-48","Firewood",144,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","deforestation"
"66-77-69-23","Firewood",3,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","trees has been felled indiscriminately"
"66-77-69-23","Wood for charcoal production",10,"90 kg bag","","Yes",8,"90 kg bag","","No",600,"No",,"Massive decrease","Massive decrease","","forest is degraded"
"34-54-53-25","Firewood",400,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","population growth"
"54-15-04-81","Firewood",96,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","population  growth and land demarcation"
"54-15-04-81","Honey",5,"Debe","","Yes",5,"Debe","","No",4000,"Yes",500,"Slight decrease","Massive decrease","","change of climate, charcoal  burning  and use of pesticides"
"30-29-61-21","Firewood",350,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","population increase"
"32-65-13-57","Firewood",384,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"32-65-13-57","Wood for charcoal production",336,"Numbers","","No",,,"",,,"No",,"The same","The same","",""
"32-65-13-57","Wild fruits",3,"50 kg bag","","No",,,"",,,"No",,"The same","The same","",""
"64-69-72-73","Firewood",250,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","population increase"
"25-20-08-58","Firewood",300,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","population growth"
"12-04-44-96","Firewood",96,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Demarcation of land will control harvesting of firewood and also drought experienced in the."
"97-37-09-60","Firewood",350,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","population growth"
"97-37-09-60","Wild fruits",20,"Debe","","Yes",7,"Other (please specify)","cups","No",20,"No",,"Massive decrease","Massive decrease","","population growth"
"26-04-59-05","Firewood",96,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","defforestation"
"26-04-59-05","Wood for charcoal production",200,"90 kg bag","","Yes",200,"90 kg bag","","Yes",500,"No",,"Slight decrease","Massive decrease","","defforestation"
"98-27-33-85","Firewood",96,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Increasing population in the area and demarcation of land presenting random harvesting of firewood."
"98-27-33-85","Honey",2,"Debe","","Yes",2,"Debe","","No",6000,"No",,"Slight decrease","Massive decrease","","Spraying of farms with insecticides,  charcoal burning activities"
"65-84-88-76","Firewood",1,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"65-84-88-76","Wild fruits",1,"Debe","","No",,,"",,,"No",,"The same","The same","",""
"88-58-36-62","Firewood",672,"Bale / Bundle","","Yes",672,"Bale / Bundle","","No",200,"No",,"Slight decrease","Massive decrease","","population growth and demand for the firewood"
"88-58-36-62","Wild fruits",90,"90 kg bag","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","population growth"
"68-07-50-59","Firewood",50,"Bale / Bundle","","No",,,"",,,"Yes",5000,"Slight decrease","Massive decrease","","population increase"
"69-15-02-37","Firewood",500,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","many users"
"02-78-83-36","Firewood",600,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","cactus invasion"
"97-59-33-64","Firewood",96,"Bunches","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Due to prolonged period of drought experienced in the area"
"97-59-33-64","Honey",2,"Tins (eg milk tins)","","Yes",2,"Tins (eg milk tins)","","No",1000,"No",,"Slight decrease","Massive decrease","","Decreasing bee population due to possibly spraying of farms with infectious insecticides."
"62-96-19-75","Firewood",96,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","deforestation"
"73-91-22-23","Firewood",400,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","invasion of cactus"
"73-91-22-23","Wild fruits",2,"Gorogoro","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","many people depend on it for living"
"20-05-42-35","Firewood",300,"Bunches","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","charcoal harvesting"
"20-05-42-35","Wild fruits",3,"Tins (eg milk tins)","","No",,,"",,,"No",,"The same","The same","",""
"41-87-52-98","Firewood",1,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"69-31-43-37","Firewood",24,"Bunches","","No",,,"",,,"No",,"The same","The same","",""
"53-00-97-20","Firewood",1,"Bale / Bundle","","No",,,"",,,"No",,"Slight increase","Slight increase","drought is high and more trees has fallen",""
"53-00-97-20","Wood for charcoal production",6,"90 kg bag","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","massive cutting of trees will reduce the tree cover"
"53-00-97-20","Wild fruits",10,"Gorogoro","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","if drought persists there will be scarcity"
"33-41-86-29","Firewood",144,"Bunches","","No",,,"",,,"No",,"Massive increase","Massive increase","Due to increased growth and spread of prosopis juliflora in the area",""
"33-41-86-29","Wood for charcoal production",120,"50 kg bag","","Yes",120,"50 kg bag","","Yes",500,"Yes",5000,"Massive increase","Slight increase","Due to increased growth and spread of prosopis juliflora in the area.",""
"32-86-73-25","Firewood",48,"Bunches","","No",,,"",,,"No",,"Massive increase","Massive increase","Due to increasing growth and spread of prosopis juliflora in the area.",""
"32-86-73-25","Wood for charcoal production",144,"50 kg bag","","Yes",144,"50 kg bag","","Yes",500,"Yes",18000,"Massive increase","Massive increase","Increasing growth and spread of prosopis juliflora in the area.",""
"72-97-03-54","Firewood",90,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Deforestation"
"15-89-37-89","Firewood",150,"Bale / Bundle","","No",,,"",,,"No",,"Slight increase","Slight decrease","recent invasion of prosobis has increased availability of firewood in the area.",""
"15-89-37-89","Wood for charcoal production",25,"Bale / Bundle","","No",,,"",,,"Yes",25000,"Slight increase","Massive decrease","Presence of prosobis in area has increased the availability of wood for charcoal.",""
"12-79-12-74","Firewood",300,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","settlement"
"84-49-36-60","Firewood",200,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Deforestation"
"50-30-24-70","Firewood",200,"Bale / Bundle","","No",,,"",,,"No",,"Slight increase","Slight increase","entry of prosobis has increased availability of firewood.",""
"50-30-24-70","Wood for charcoal production",300,"Bale / Bundle","","No",,,"",,,"No",,"Slight increase","Slight increase","entrance of prosobis has increased wood for charcoal.",""
"73-01-79-27","Firewood",192,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","clearing of vegetation and trees for crop cultivation"
"61-70-56-76","Firewood",72,"Bunches","","No",,,"",,,"Yes",5040,"Slight decrease","Massive decrease","","Deforestation"
"02-74-92-32","Wood for charcoal production",9,"100 kg bag","","No",,,"",,,"Yes",600,"Massive decrease","Massive decrease","","Deforestation"
"69-39-88-08","Firewood",96,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","charcoal burning"
"69-39-88-08","Wood for charcoal production",100,"90 kg bag","","Yes",100,"90 kg bag","","No",500,"No",,"Slight decrease","Massive decrease","","defforestation"
"97-74-84-66","Firewood",1,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","competition for firewood and persistence in long and prolonged drought"
"97-74-84-66","Timber or poles",100,"Numbers","","Yes",100,"Numbers","","No",150,"No",,"Massive decrease","Massive decrease","","there will be extinction of olea Africana species in the nearing days since this is the most reliable tree used as fence posts"
"15-82-53-55","Firewood",96,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","land demarcation  and charcoal  burning"
"15-82-53-55","Wood for charcoal production",120,"90 kg bag","","Yes",120,"90 kg bag","","Yes",500,"No",,"Slight decrease","Massive decrease","","land demarcation  and defforestation"
"46-71-69-87","Firewood",192,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","deforestation"
"05-64-42-77","Firewood",1,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","tree species is degraded and my extinct species in the near future"
"05-64-42-77","Wood for charcoal production",5,"90 kg bag","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","forest degradation is already encountered"
"65-63-71-66","Firewood",30,"Bale / Bundle","","No",,,"",,,"No",,"Slight increase","Massive increase","prosobis trees continues to grow",""
"65-63-71-66","Wood for charcoal production",30,"90 kg bag","","Yes",28,"90 kg bag","","No",500,"No",,"Slight increase","Massive increase","prosobis increases each day",""
"15-51-80-47","Firewood",300,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","population increase"
"32-74-61-81","Firewood",96,"Bunches","","No",,,"",,,"No",,"Massive increase","Massive increase","Increasing growth and spread of prosopis juliflora in the area",""
"32-74-61-81","Wood for charcoal production",48,"50 kg bag","","Yes",96,"50 kg bag","","Yes",500,"No",,"Massive increase","Massive increase","Continued growth and spread of prosopis juliflora in the area",""
"36-59-31-86","Firewood",60,"Bale / Bundle","","No",,,"",,,"No",,"Massive increase","Slight decrease","More charcoal burning activities in the area.",""
"36-59-31-86","Wood for charcoal production",48,"Bale / Bundle","","Yes",48,"Bale / Bundle","","No",500,"No",,"Massive increase","Slight decrease","increased charcoal production in the area.",""
"73-83-46-14","Firewood",100,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","charcoal  burning  and flood"
