interview__key,as_loc01_in,as_loc02_in,as_loc03_in,as_loc04_in,as_loc05_in,as_loc06_in,as_loc07_in,as_loc08_in,as_loc09_in,as_loc10_in,as_loc11_in,as_loc12_in,as_loc13_in,as_loc14_in,as_loc15_in,as_loc16_in,trst01,trst02,trst03,trst04,trst05,exp_ev1_01,exp_ev1_03,exp_ev1_05,exp_ev1_06,exp_ev1_07,exp_ev1_11,exp_ev1_12,exp_ev1_13,exp_ev1_14,exp_ev1_15
"04-52-21-75","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Agree","Indifferent (neither nor)","Agree","Strongly agree","Agree","Agree","Strongly agree","Agree","Strongly agree","trust","trust","trust","trust","indifferent","Worried","Slightly worried","Very worried","Extremely worried","Extremely worried","Slightly worried","Slightly worried","Slightly worried","Not at all worried","Slightly worried"
"49-10-89-14","Agree","Agree","Indifferent (neither nor)","Agree","Strongly agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Agree","distrust","distrust","strongly distrust","distrust","trust","Worried","Very worried","Extremely worried","Extremely worried","Very worried","Worried","Worried","Slightly worried","Extremely worried","Extremely worried"
"15-13-85-83","Agree","Agree","Disagree","Indifferent (neither nor)","Agree","Agree","Agree","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Agree","Agree","Strongly agree","Agree","Agree","Agree","trust","indifferent","distrust","indifferent","indifferent","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried"
"81-99-34-25","Disagree","Strongly agree","Strongly agree","Indifferent (neither nor)","Agree","Agree","Agree","Indifferent (neither nor)","Disagree","Disagree","Strongly agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Disagree","distrust","distrust","distrust","trust","trust","Extremely worried","Not at all worried","Extremely worried","Extremely worried","Extremely worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"96-35-08-20","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Disagree","Strongly disagree","Indifferent (neither nor)","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","indifferent","trust","trust","distrust","trust","Slightly worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried","Not at all worried","Not at all worried","Not at all worried"
"78-02-12-77","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","indifferent","strongly trust","indifferent","trust","strongly trust","Extremely worried","Worried","Worried","Worried","Worried","Worried","Very worried","Worried","Not at all worried","Worried"
"66-37-18-93","Agree","Agree","Disagree","Indifferent (neither nor)","Agree","Agree","Agree","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","indifferent","indifferent","indifferent","trust","trust","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried"
"77-89-79-33","Strongly agree","Strongly agree","Strongly disagree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Disagree","Disagree","Disagree","Disagree","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Disagree","Disagree","distrust","indifferent","indifferent","distrust","distrust","Worried","Worried","Extremely worried","Extremely worried","Very worried","Worried","Very worried","Worried","Very worried","Worried"
"09-97-47-73","Strongly agree","Agree","Disagree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Indifferent (neither nor)","Disagree","Disagree","Disagree","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","indifferent","trust","distrust","indifferent","distrust","Extremely worried","Very worried","Extremely worried","Extremely worried","Very worried","Worried","Very worried","Worried","Worried","Worried"
"62-45-31-86","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried"
"96-13-78-99","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly disagree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","strongly trust","strongly trust","strongly trust","distrust","strongly trust","Not at all worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried"
"25-35-15-07","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","Disagree","Disagree","Disagree","Agree","Agree","Disagree","Disagree","Disagree","trust","trust","trust","trust","trust","Not at all worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried"
"10-80-25-79","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Not at all worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried"
"46-89-14-96","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Disagree","Agree","Agree","Indifferent (neither nor)","Disagree","Agree","Strongly agree","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Disagree","trust","trust","indifferent","trust","trust","Worried","Extremely worried","Very worried","Extremely worried","Extremely worried","Worried","Very worried","Slightly worried","Extremely worried","Not at all worried"
"80-24-04-77","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","Disagree","Disagree","Disagree","Disagree","Disagree","Disagree","Disagree","Disagree","Disagree","strongly trust","strongly trust","strongly trust","trust","strongly trust","Worried","Extremely worried","Very worried","Very worried","Very worried","Worried","Worried","Worried","Worried","Slightly worried"
"26-82-89-21","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried"
"22-43-50-27","Agree","Disagree","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Strongly agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Indifferent (neither nor)","trust","indifferent","strongly distrust","strongly distrust","trust","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried"
"41-41-55-55","Agree","Agree","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Agree","Disagree","Disagree","Agree","Agree","Agree","Agree","Disagree","Disagree","trust","distrust","distrust","distrust","trust","Worried","Worried","Worried","Very worried","Very worried","Worried","Very worried","Slightly worried","Very worried","Not at all worried"
"26-69-32-41","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","trust","indifferent","indifferent","trust","Worried","Very worried","Extremely worried","Extremely worried","Slightly worried","Slightly worried","Not at all worried","Not at all worried","Very worried","Not at all worried"
"68-81-12-32","Strongly agree","Agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","trust","trust","indifferent","indifferent","trust","Very worried","Very worried","Extremely worried","Extremely worried","Not at all worried","Slightly worried","Not at all worried","Slightly worried","Very worried","Not at all worried"
"46-49-14-82","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","indifferent","trust","trust","Worried","Very worried","Extremely worried","Extremely worried","Slightly worried","Slightly worried","Not at all worried","Not at all worried","Very worried","Not at all worried"
"92-16-89-27","Strongly agree","Agree","Agree","Disagree","Indifferent (neither nor)","Disagree","Indifferent (neither nor)","Indifferent (neither nor)","Disagree","Disagree","Strongly agree","Strongly agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","trust","trust","trust","strongly trust","trust","Worried","Very worried","Extremely worried","Very worried","Very worried","Worried","Extremely worried","Very worried","Very worried","Worried"
"01-28-41-84","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Strongly agree","Agree","Agree","Indifferent (neither nor)","Agree","Strongly agree","Strongly agree","Agree","Agree","Disagree","Agree","trust","indifferent","distrust","distrust","indifferent","Worried","Extremely worried","Very worried","Extremely worried","Extremely worried","Worried","Extremely worried","Worried","Extremely worried","Very worried"
"23-46-40-42","Strongly agree","Strongly agree","Disagree","Indifferent (neither nor)","Disagree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Disagree","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Disagree","strongly trust","indifferent","indifferent","indifferent","distrust","Worried","Worried","Very worried","Extremely worried","Very worried","Worried","Very worried","Worried","Extremely worried","Very worried"
"93-71-36-41","Agree","Agree","Agree","Indifferent (neither nor)","Agree","Strongly agree","Agree","Indifferent (neither nor)","Disagree","Strongly disagree","Strongly agree","Indifferent (neither nor)","Agree","Agree","Agree","Indifferent (neither nor)","trust","indifferent","distrust","strongly distrust","trust","Extremely worried","Slightly worried","Extremely worried","Extremely worried","Extremely worried","Worried","Slightly worried","Not at all worried","Not at all worried","Not at all worried"
