interview__key,num_plots,lnd_mes,lnd_mes_1,plot_name,plot_area,begin_year,land_acquire,time_plot_home,soil_type,signs_good_plot__1,signs_good_plot__2,signs_good_plot__3,signs_good_plot__4,signs_good_plot__5,signs_good_plot__6,signs_good_plot__96,signs_good_plot_oth,plot_problem__1,plot_problem__2,plot_problem__3,plot_problem__4,plot_problem__5,plot_problem__6,plot_problem__96,plot_problem_other,if_soilwater_cons__1,if_soilwater_cons__2,if_soilwater_cons__3,if_soilwater_cons__4,if_soilwater_cons__5,if_soilwater_cons__6,if_soilwater_cons__7,if_soilwater_cons__9,if_soilwater_cons__10,if_soilwater_cons__11,if_soilwater_cons__12,if_soilwater_cons__13,if_soilwater_cons__14,if_soilwater_cons__15,if_soilwater_cons__96,if_soilwater_conservation_other,trees_onfarm,why_trees__1,why_trees__2,why_trees__3,why_trees__4,why_trees__5,why_trees__96,why_trees_oth
"35-30-07-09",2,"Other➡️ Please specify","lima","mbonyi",2,"2020","Inherited",5,"Silt",0,1,0,0,0,0,0,"",0,0,0,0,0,1,0,"",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"","No",,,,,,,""
"84-39-86-14",2,"Hectares","","Nunda",2,"2009","Inherited",30,"Silt",1,0,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"","Yes",1,1,0,0,0,0,""
"33-93-88-48",3,"Hectares","","ngonya",3,"2006","Inherited",30,"Clay",0,1,0,0,0,0,0,"",1,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","No",,,,,,,""
"93-94-24-13",1,"Hectares","","Miyanda",2.75,"2011","Ceded by relatives",1,"Sand",0,1,1,1,0,0,0,"",0,1,0,1,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"","Yes",1,1,0,0,0,0,""
"02-86-42-10",1,"Other➡️ Please specify","Lima, 1Lima =0.25ha","Mazulu",2.5,"2004","Ceded by traditional authorities",45,"Clay",0,1,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"","Yes",1,0,0,0,0,0,""
"18-90-95-90",4,"Hectares","","nangombe",2,"2012","Inherited",60,"Silt",1,0,1,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"","Yes",1,1,0,0,0,0,""
"71-80-40-68",1,"Hectares","","Lulombe",2,"2018","Inherited",50,"Silt",0,1,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Yes",1,1,0,0,0,0,""
"03-80-12-55",2,"Hectares","","Lwenga",1,"1974","Inherited",4,"Sand",0,0,0,0,0,0,1,"none",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"","Yes",1,0,0,0,0,0,""
"03-05-82-85",2,"Other➡️ Please specify","lima","mbonyi",4.75,"2020","Ceded by relatives",60,"Loam",0,1,0,1,0,0,0,"",0,0,0,0,0,1,0,"",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"","Yes",0,1,1,0,0,0,""
"96-34-34-83",1,"Hectares","","Maungo",2,"2018","Inherited",10,"Silt",0,0,0,0,1,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","Yes",0,0,1,0,0,0,""
"84-86-67-50",3,"Other➡️ Please specify","Lima (1 lima= 0.25 hectares)","Malindi (Sitambo)",3,"2020","Inherited",2,"Silt",1,0,0,0,0,0,0,"",0,0,0,0,0,1,0,"",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"","Yes",0,0,1,0,0,0,""
"65-50-61-63",3,"Other➡️ Please specify","Lima, 1 Lima=0.25 ha","Shawatu",.5,"1962","Ceded by traditional authorities",60,"Silt",0,1,0,0,0,0,0,"",0,0,0,0,1,0,0,"",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"","Yes",1,0,0,0,0,0,""
"14-25-07-27",2,"Hectares","","Mukube",3,"2000","Ceded by traditional authorities",120,"Loam",1,1,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Yes",1,1,0,0,0,0,""
"95-81-39-58",1,"Hectares","","Mamboba",2.2,"2012","Inherited",40,"Silt",0,1,0,0,0,0,0,"",0,0,0,0,0,1,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Yes",1,0,0,0,0,0,""
"63-48-87-87",0,"Other➡️ Please specify","Lima (1 lima= 0.25 hectares)","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"49-38-87-08",0,"Hectares","","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"56-09-22-69",1,"Other➡️ Please specify","Lima, 1=0.25 ha","Maize field",2.25,"2019","Inherited",120,"Sand",0,1,0,0,0,0,0,"",0,0,0,0,0,1,0,"",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,"","No",,,,,,,""
"52-67-58-90",1,"Hectares","","Nguya",4,"1991","Inherited",120,"Silt",0,1,0,0,0,0,0,"",1,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","No",,,,,,,""
"61-51-30-74",4,"Hectares","","ngonya",3,"2009","Inherited",30,"Clay",0,1,0,0,0,0,0,"",1,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Yes",0,1,1,0,0,0,""
"90-75-70-65",2,"Other➡️ Please specify","lima","maize",2,"2015","Inherited",120,"Sand",0,1,0,1,0,0,0,"",0,0,0,0,0,1,0,"",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"","Yes",0,1,0,0,0,0,""
"70-34-30-04",1,"Hectares","","Maungo",4,"2006","Inherited",60,"Sand",0,1,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","Yes",1,1,0,0,0,0,""
"00-18-21-78",2,"Hectares","","Lunda",3,"2019","Inherited",50,"Silt",0,1,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"","Yes",1,1,0,0,0,0,""
"80-41-37-09",2,"Other➡️ Please specify","lima","mbonyi",2,"2000","Inherited",90,"Sand",0,1,0,0,0,0,0,"",0,0,0,0,0,1,0,"",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"","No",,,,,,,""
"62-10-09-84",0,"Other➡️ Please specify","lima","",,"",,,,,,,,,,,"",,,,,,,,"",,,,,,,,,,,,,,,,"",,,,,,,,""
"16-01-99-93",2,"Hectares","","nakatapa",3,"1968","Ceded by traditional authorities",1,"Loam",0,1,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"","No",,,,,,,""
"91-31-71-31",1,"Hectares","","Richard",5,"2010","Inherited",30,"Loam",1,1,1,1,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Yes",0,0,1,0,0,0,""
"14-78-47-78",1,"Other➡️ Please specify","Lima (1 Lima = 0.25 hectares)","Nunda",5,"2015","Ceded by relatives",60,"Silt",0,0,0,1,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"","Yes",1,0,0,0,0,0,""
"07-03-43-18",1,"Other➡️ Please specify","Lima, 1 Lima=0.25ha","maize field",1,"2017","Inherited",60,"Clay",0,1,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"","Yes",0,0,1,0,0,0,""
"87-80-74-34",1,"Hectares","","chabuzungu",2,"2011","Inherited",60,"Loam",0,1,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","No",,,,,,,""
"39-19-95-41",1,"Hectares","","Namalengo",8,"2018","Inherited",20,"Sand",0,1,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"","Yes",0,0,1,0,0,0,""
"13-94-38-36",5,"Other➡️ Please specify","Lima","maize",10,"2020","Ceded by traditional authorities",420,"Loam",1,0,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"","Yes",0,0,1,0,0,0,""
"64-10-30-77",1,"Hectares","","Mubiana",2.5,"2004","Ceded by relatives",30,"Clay",0,1,0,0,0,0,0,"",0,0,1,0,1,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,"","Yes",0,1,0,0,0,0,""
"98-88-46-23",2,"Hectares","","Mbonyi",2,"2008","Inherited",120,"Silt",0,0,1,0,0,1,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"","Yes",1,1,0,0,0,0,""
"35-26-63-26",1,"Hectares","","Mushomani",.5,"2005","Ceded by relatives",30,"Silt",0,1,1,0,0,0,0,"",0,0,0,0,1,0,0,"",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"","Yes",0,0,0,1,0,0,""
"77-44-63-61",4,"Other➡️ Please specify","Lima, 1 Lima=0.25ha","Mutemwa",5,"2001","Inherited",140,"Sand",0,1,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"","Yes",1,1,0,0,0,0,""
"26-64-90-32",1,"Hectares","","Mbozi",3.75,"1991","Ceded by relatives",60,"Clay",0,1,0,0,0,0,0,"",0,0,0,1,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,"","Yes",0,0,0,1,0,0,""
"15-44-39-66",1,"Hectares","","Silalo",2,"1992","Ceded by traditional authorities",10,"Loam",1,0,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","No",,,,,,,""
"97-96-32-80",4,"Hectares","","Nakaziba",15,"2011","Inherited",60,"Clay",1,1,0,0,0,1,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Yes",0,1,0,0,0,0,""
"65-28-62-87",2,"Hectares","","Mbonyi",2,"2021","Ceded by traditional authorities",35,"Clay",0,0,1,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"","Yes",1,1,0,0,0,0,""
"91-95-41-16",2,"Hectares","","Mbonyi",.75,"2005","Inherited",30,"Sand",0,0,1,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"","Yes",1,1,0,0,0,0,""
"65-02-00-05",4,"Hectares","","sana",2,"2013","Inherited",30,"Silt",1,0,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"","Yes",1,0,0,0,0,0,""
"48-22-83-32",3,"Hectares","","Mashombo",1,"1992","Inherited",90,"Silt",0,1,0,0,0,0,0,"",0,0,1,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"","No",,,,,,,""
"53-04-96-58",2,"Hectares","","Sikunga",.4,"2015","Inherited",5,"Silt",0,0,0,0,0,1,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"","No",,,,,,,""
"93-77-89-30",1,"Hectares","","Mbonyi",5,"2020","Inherited",90,"Silt",0,0,1,0,0,1,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"","Yes",1,1,0,0,0,0,""
"03-06-71-34",3,"Other➡️ Please specify","Lima, 1Lima =0.25ha","Millet field",4,"2000","Inherited",5,"Sand",0,1,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"","Yes",1,0,0,0,0,0,""
"38-24-53-68",1,"Hectares","","Mutemwa",1,"2018","Inherited",8,"Silt",0,1,0,0,0,0,0,"",0,0,1,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"","No",,,,,,,""
"76-44-39-80",2,"Hectares","","Makunyi",3,"2011","Inherited",5,"Sand",0,1,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","No",,,,,,,""
"17-98-15-90",2,"Hectares","","Nezile",12,"2010","Ceded by traditional authorities",90,"Loam",1,0,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"","No",,,,,,,""
"43-89-48-48",1,"Hectares","","Lwenga",3,"2008","Inherited",70,"Silt",0,0,0,0,1,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","No",,,,,,,""
"46-95-44-44",1,"Other➡️ Please specify","Lima, 1 Lima=0.25ha","Mutemwa",4,"2020","Ceded by traditional authorities",45,"Sand",0,1,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"","Yes",0,1,0,0,0,0,""
"79-36-03-31",1,"Hectares","","Mutemwa",1.75,"2022","Ceded by relatives",60,"Sand",0,1,1,1,0,0,0,"",0,1,0,1,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,"","Yes",0,0,1,1,0,0,""
"37-08-68-08",3,"Other➡️ Please specify","lima","mbonyi",3.75,"2018","Ceded by traditional authorities",5,"Clay",0,1,0,0,0,0,0,"",0,0,0,0,0,1,0,"",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"","No",,,,,,,""
"76-66-08-56",3,"Hectares","","Chabuzongo",1.5,"2019","Purchased",30,"Clay",0,1,0,0,1,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","No",,,,,,,""
"84-78-41-82",1,"Hectares","","Mushitu",6,"1973","Ceded by relatives",75,"Loam",1,1,1,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,"","Yes",0,0,1,1,0,0,""
"33-73-65-41",1,"Hectares","","namubwe",3,"1988","Inherited",120,"Loam",1,0,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Yes",1,1,0,0,0,0,""
"15-05-96-27",1,"Hectares","","Shamambungu",1,"2019","Inherited",120,"Silt",0,1,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"","Yes",1,0,0,0,0,0,""
"04-08-02-81",4,"Hectares","","Nezile",13,"2008","Ceded by traditional authorities",60,"Loam",1,0,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","Yes",1,1,0,0,0,0,""
"48-12-37-19",1,"Other➡️ Please specify","lima","mbonyi",1.25,"2012","Ceded by traditional authorities",5,"Clay",0,1,0,0,0,0,0,"",0,0,0,0,0,1,0,"",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"","No",,,,,,,""
"99-22-87-46",2,"Hectares","","Mutemwa",2,"2000","Inherited",60,"Silt",1,1,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"","Yes",1,0,0,0,0,0,""
"05-46-14-17",1,"Hectares","","Shamambungu",.5,"1982","Inherited",120,"Loam",1,1,0,0,0,0,0,"",0,0,1,0,0,1,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Yes",1,0,0,0,0,0,""
"21-68-94-15",2,"Hectares","","Mbonyi",2,"2006","Purchased",10,"Silt",0,0,1,1,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"","Yes",1,1,0,0,0,0,""
"40-56-04-29",1,"Hectares","","Shamambungu",1,"2018","Ceded by relatives",90,"Silt",0,1,0,0,0,0,0,"",0,0,1,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","No",,,,,,,""
"58-04-84-61",1,"Hectares","","kwamushitu",2,"2009","Inherited",10,"Loam",0,1,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","No",,,,,,,""
"92-36-21-21",2,"Hectares","","Malapo",7,"2005","Ceded by traditional authorities",10,"Sand",0,1,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","Yes",0,1,0,0,0,0,""
"14-57-41-87",2,"Hectares","","Malapo",4,"2016","Ceded by traditional authorities",15,"Sand",0,1,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","Yes",0,0,1,0,0,0,""
"96-30-76-58",1,"Other➡️ Please specify","Lima, 1 Lima=0.25 ha","Maize field",1,"2019","Ceded by traditional authorities",5,"Sand",0,1,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"","No",,,,,,,""
"94-10-09-72",1,"Hectares","","shamambungu",2,"2016","Ceded by relatives",80,"Silt",0,1,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Yes",1,1,0,0,0,0,""
"63-44-25-02",1,"Hectares","","Neseho",1.25,"1975","Ceded by relatives",10,"Loam",1,1,1,0,0,0,0,"",0,1,0,0,1,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,"","Yes",0,0,1,1,0,0,""
"66-67-56-06",2,"Other➡️ Please specify","Lima, 1 Lima=0.25ha","Maize",18,"2017","Ceded by traditional authorities",8,"Sand",0,1,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"","Yes",1,1,0,0,0,0,""
"61-94-69-82",1,"Hectares","","Shamambungu",2.5,"2014","Inherited",15,"Sand",1,1,1,0,0,0,0,"",0,1,0,1,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"","Yes",0,0,1,1,0,0,""
"72-52-17-18",1,"Other➡️ Please specify","lima","mbonyi",1.25,"2012","Ceded by traditional authorities",10,"Silt",0,1,0,0,0,0,0,"",0,0,0,0,0,0,1,"none",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"","No",,,,,,,""
"90-79-08-36",1,"Other➡️ Please specify","Lima, 1 Lima=0.25 ha","Ndamino",9,"2011","Occupied",2,"Sand",0,1,0,0,0,0,0,"",0,1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"","Yes",1,0,0,0,0,0,""
