interview__key,r_purpose_tr__id,road_4__1,road_4__2,road_4__3,road_4__4,road_4__5,road_4__6,road_4__7,road_4__8,road_4__96,road_5
"85-09-03-91","Go to the market","Yes","No","No","No","No","No","No","No","No","Once or twice a month"
"85-09-03-91","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"85-09-03-91","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"56-01-39-00","Go to the market","No","No","Yes","No","No","No","No","No","No","Less often"
"56-01-39-00","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"56-01-39-00","Access medical treatment","No","No","No","No","No","No","Yes","No","No","Less often"
"69-33-88-72","Go to the market","Yes","No","Yes","No","No","No","No","No","No","Once or twice a month"
"69-33-88-72","Go to school","Yes","No","No","No","No","No","No","No","No","Once or twice a month"
"69-33-88-72","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Once or twice a month"
"69-33-88-72","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Almost every week"
"26-09-67-07","Go to the market","No","No","Yes","No","No","No","No","No","No","Once or twice a month"
"26-09-67-07","Access medical treatment","No","No","Yes","No","No","No","No","No","No","Once or twice a month"
"69-39-81-14","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"69-39-81-14","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Varies/don’t know"
"00-76-43-47","Go to the market","No","No","Yes","No","No","No","No","No","No","A few times a year"
"00-76-43-47","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"00-76-43-47","Access medical treatment","No","No","No","No","No","No","Yes","No","No","Less often"
"00-76-43-47","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Less often"
"29-40-24-48","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"29-40-24-48","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Less often"
"29-40-24-48","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Less often"
"79-00-21-46","Go to the market","No","No","Yes","No","No","No","Yes","No","No","Once or twice a month"
"79-00-21-46","Access medical treatment","No","No","No","No","No","No","Yes","No","No","Less often"
"46-34-68-84","Go to the market","Yes","No","No","No","No","No","Yes","No","No","A few times a year"
"45-00-04-40","Go to the market","Yes","No","No","No","No","No","No","No","No","Once or twice a month"
"45-00-04-40","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Less often"
"45-00-04-40","Visit recreational places","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"22-15-19-43","Access medical treatment","Yes","No","Yes","No","No","No","No","No","No","A few times a year"
"09-01-21-24","Go to the market","Yes","No","Yes","No","No","No","Yes","No","No","A few times a year"
"28-05-99-59","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"78-33-63-09","Go to the market","Yes","No","No","No","No","No","No","No","No","Less often"
"78-33-63-09","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"78-33-63-09","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Less often"
"78-33-63-09","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Less often"
"21-06-84-39","Go to the market","No","No","Yes","No","No","No","No","No","No","A few times a year"
"21-06-84-39","Access medical treatment","No","No","Yes","No","No","No","No","No","No","A few times a year"
"96-45-29-81","Go to the market","No","No","Yes","No","No","No","No","No","No","A few times a year"
"96-45-29-81","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"96-45-29-81","Access medical treatment","Yes","No","No","No","No","No","Yes","No","No","Less often"
"96-45-29-81","Visit recreational places","Yes","No","No","No","No","No","No","No","No","Less often"
"82-78-33-54","Go to the market","Yes","No","No","No","No","No","No","No","No","A few times a year"
"82-78-33-54","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"82-78-33-54","Access medical treatment","Yes","No","Yes","No","No","No","No","No","No","A few times a year"
"01-53-98-85","Go to the market","No","No","Yes","No","No","No","No","No","No","Once or twice a month"
"15-34-27-17","Go to the market","No","No","Yes","Yes","No","No","No","No","No","Once a week or more often"
"15-34-27-17","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"15-34-27-17","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Less often"
"84-32-88-02","Go to the market","Yes","No","Yes","No","No","No","No","No","No","A few times a year"
"02-43-89-26","Go to the market","Yes","No","No","No","No","No","No","Yes","No","Once or twice a month"
"02-43-89-26","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once or twice a month"
"36-62-21-63","Go to the market","Yes","No","Yes","No","No","No","No","No","No","A few times a year"
"98-63-71-97","Go to the market","No","No","Yes","No","No","No","No","No","No","Once or twice a month"
"98-63-71-97","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"98-63-71-97","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Once or twice a month"
"98-63-71-97","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"07-88-71-07","Go to the market","Yes","No","No","No","No","No","No","No","No","Once or twice a month"
"07-88-71-07","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"07-88-71-07","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Less often"
"18-07-56-01","Go to the market","Yes","No","No","No","No","No","Yes","No","No","Less often"
"18-07-56-01","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"18-07-56-01","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Less often"
"18-07-56-01","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Less often"
"76-16-53-82","Go to the market","Yes","No","No","No","No","No","No","Yes","No","Once or twice a month"
"76-16-53-82","Access medical treatment","Yes","No","No","No","No","No","No","Yes","No","Once or twice a month"
"76-16-53-82","Visit friends/ relatives","Yes","No","No","No","No","No","No","Yes","No","Once or twice a month"
"36-91-65-20","Access medical treatment","No","No","No","No","No","No","No","Yes","No","A few times a year"
"36-91-65-20","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Less often"
"22-29-07-01","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"22-29-07-01","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"53-93-66-67","Go to the market","Yes","No","No","No","No","No","No","Yes","No","Once or twice a month"
"53-93-66-67","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once or twice a month"
"37-39-06-63","Go to the market","No","No","Yes","No","No","No","No","No","No","A few times a year"
"37-39-06-63","Access medical treatment","Yes","No","Yes","No","No","No","No","No","No","A few times a year"
"17-95-97-27","Go to the market","No","No","Yes","No","No","No","No","No","No","Once or twice a month"
"17-95-97-27","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"92-61-03-62","Go to the market","Yes","No","Yes","No","No","No","No","No","Yes","A few times a year"
"92-61-03-62","Access medical treatment","Yes","No","Yes","No","No","No","No","No","Yes","A few times a year"
"02-86-94-14","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"02-86-94-14","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"02-86-94-14","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Less often"
"26-53-37-24","Go to the market","No","No","Yes","No","No","No","No","No","No","Once or twice a month"
"26-53-37-24","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"26-53-37-24","Access medical treatment","Yes","No","Yes","No","No","No","No","No","No","Less often"
"26-53-37-24","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"73-57-99-74","Go to the market","No","No","Yes","Yes","No","No","No","No","No","Varies/don’t know"
"73-57-99-74","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Varies/don’t know"
"73-57-99-74","Visit recreational places","No","No","Yes","Yes","No","No","No","No","No","Varies/don’t know"
"49-29-23-58","Go to the market","No","No","Yes","No","No","No","No","No","No","A few times a year"
"49-29-23-58","Go to school","Yes","No","No","No","No","No","No","No","No","Once or twice a month"
"49-29-23-58","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Less often"
"49-29-23-58","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"71-13-07-75","Go to the market","Yes","No","Yes","No","No","No","No","No","No","Once a week or more often"
"71-13-07-75","Go to school","Yes","No","No","No","No","No","No","No","No","Once or twice a month"
"71-13-07-75","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Once or twice a month"
"71-13-07-75","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Almost every week"
"19-53-43-56","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"57-61-80-20","Access medical treatment","Yes","No","Yes","No","No","No","No","No","No","A few times a year"
"66-47-36-80","Go to the market","No","No","Yes","No","No","No","No","No","No","A few times a year"
"66-47-36-80","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"66-47-36-80","Access medical treatment","Yes","Yes","No","No","No","No","No","No","No","Less often"
"66-47-36-80","Visit friends/ relatives","Yes","Yes","No","No","No","No","No","No","No","Less often"
"55-47-02-66","Go to the market","Yes","No","No","No","No","No","No","No","No","Less often"
"55-47-02-66","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"55-47-02-66","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Less often"
"69-74-76-81","Go to the market","No","No","Yes","No","No","No","No","No","No","Once a week or more often"
"69-74-76-81","Got to workplace","Yes","No","Yes","No","No","No","No","No","No","Once a week or more often"
"25-51-33-57","Go to the market","Yes","No","No","No","No","No","No","Yes","No","Once a week or more often"
"25-51-33-57","Access medical treatment","Yes","No","No","No","No","No","No","Yes","No","Once or twice a month"
"25-51-33-57","Visit friends/ relatives","Yes","No","No","Yes","No","No","No","No","No","Once or twice a month"
"99-83-71-81","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"99-83-71-81","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"30-46-44-49","Go to the market","No","No","Yes","Yes","No","No","No","No","No","Varies/don’t know"
"30-46-44-49","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Varies/don’t know"
"03-30-12-96","Go to the market","Yes","No","Yes","No","No","No","No","No","No","A few times a year"
"03-30-12-96","Access medical treatment","Yes","No","Yes","No","No","No","No","No","No","A few times a year"
"35-16-22-13","Go to the market","Yes","No","No","No","No","No","No","No","No","Almost every week"
"35-16-22-13","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"35-16-22-13","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Less often"
"96-28-28-46","Go to the market","Yes","No","Yes","No","No","No","No","No","No","A few times a year"
"96-28-28-46","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"96-28-28-46","Access medical treatment","Yes","No","Yes","No","No","No","No","No","No","A few times a year"
"10-32-26-69","Go to the market","No","No","Yes","No","No","No","No","No","No","A few times a year"
"10-32-26-69","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"10-32-26-69","Access medical treatment","Yes","No","No","No","No","No","No","No","No","A few times a year"
"68-75-69-07","Go to the market","Yes","No","Yes","No","No","No","No","No","No","Once or twice a month"
"02-58-63-69","Go to the market","Yes","No","Yes","No","No","No","No","No","No","A few times a year"
"02-58-63-69","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"02-58-63-69","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Less often"
"02-58-63-69","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Less often"
"58-12-98-10","Go to the market","Yes","No","No","No","No","No","No","No","No","Once or twice a month"
"58-12-98-10","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"58-12-98-10","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Less often"
"22-68-19-10","Go to the market","Yes","No","No","No","No","No","No","No","No","Almost every week"
"99-42-05-34","Go to school","Yes","No","No","No","No","No","No","No","No","Once or twice a month"
"99-42-05-34","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Once or twice a month"
"99-42-05-34","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once or twice a month"
"21-29-11-98","Go to the market","Yes","No","Yes","No","No","No","No","No","No","Once or twice a month"
"21-29-11-98","Go to school","No","No","No","No","Yes","No","No","No","No","Once a week or more often"
"06-11-50-44","Go to the market","Yes","No","No","No","No","No","No","No","No","Once or twice a month"
"06-11-50-44","Access medical treatment","No","No","No","No","No","No","Yes","No","No","Less often"
"38-44-09-59","Go to the market","Yes","No","No","No","No","No","No","No","No","Once or twice a month"
"38-44-09-59","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"81-45-35-86","Go to the market","No","No","Yes","No","No","No","No","No","No","Less often"
"81-45-35-86","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Less often"
"83-11-66-41","Go to the market","Yes","No","Yes","No","No","No","No","No","No","Once or twice a month"
"83-11-66-41","Go to school","Yes","No","No","No","No","No","No","No","No","A few times a year"
"83-11-66-41","Access medical treatment","Yes","No","Yes","No","No","No","No","No","No","A few times a year"
"45-34-02-51","Go to the market","No","No","Yes","No","No","No","No","No","No","A few times a year"
"45-34-02-51","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"45-34-02-51","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Less often"
"26-37-15-28","Go to the market","No","No","Yes","No","No","No","No","No","No","Once or twice a month"
"26-37-15-28","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"73-50-61-74","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"73-50-61-74","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"58-09-34-36","Go to the market","No","No","Yes","No","No","No","No","No","No","Varies/don’t know"
"58-09-34-36","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Varies/don’t know"
"94-78-30-89","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"94-78-30-89","Visit friends/ relatives","Yes","Yes","No","No","No","No","No","No","No","Once a week or more often"
"97-62-61-29","Go to the market","Yes","No","Yes","No","No","No","No","No","No","A few times a year"
"97-62-61-29","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"97-62-61-29","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Once or twice a month"
"97-62-61-29","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"16-35-49-05","Go to the market","No","No","Yes","No","No","No","No","No","No","A few times a year"
"16-35-49-05","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"16-35-49-05","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Less often"
"18-48-69-27","Go to the market","No","No","Yes","No","No","Yes","No","No","No","Once or twice a month"
"18-48-69-27","Go to school","Yes","No","No","No","No","No","No","No","No","Once or twice a month"
"18-48-69-27","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Once or twice a month"
"18-48-69-27","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once or twice a month"
"30-61-23-28","Go to the market","No","No","Yes","No","No","No","No","No","No","Less often"
"30-61-23-28","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"30-61-23-28","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Less often"
"30-61-23-28","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Less often"
"91-09-11-51","Go to the market","Yes","No","Yes","No","No","Yes","No","No","No","Once or twice a month"
"91-09-11-51","Go to school","Yes","No","No","No","No","No","No","No","No","Once or twice a month"
"91-09-11-51","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Once or twice a month"
"91-09-11-51","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once or twice a month"
"03-15-59-01","Go to the market","No","No","No","Yes","No","No","No","No","No","Varies/don’t know"
"03-15-59-01","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"03-15-59-01","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Varies/don’t know"
"51-88-98-79","Go to the market","No","No","Yes","No","No","No","No","No","No","Varies/don’t know"
"51-88-98-79","Go to school","Yes","No","Yes","No","No","No","No","No","No","Varies/don’t know"
"51-88-98-79","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Varies/don’t know"
"38-99-58-33","Go to the market","No","No","No","Yes","No","No","No","No","No","Almost every week"
"38-99-58-33","Access medical treatment","No","No","No","Yes","No","No","No","No","No","Once or twice a month"
"73-78-76-86","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"73-78-76-86","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Varies/don’t know"
"16-76-51-56","Go to the market","No","No","Yes","No","No","No","No","No","No","Varies/don’t know"
"16-76-51-56","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Varies/don’t know"
"34-75-99-64","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"34-75-99-64","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Varies/don’t know"
"00-76-59-09","Go to the market","Yes","No","No","No","No","Yes","No","No","No","Once or twice a month"
"00-76-59-09","Go to school","Yes","No","No","No","No","No","No","No","No","Once or twice a month"
"00-76-59-09","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Once or twice a month"
"00-76-59-09","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Almost every week"
"03-36-35-32","Go to the market","Yes","No","No","No","No","No","No","No","No","A few times a year"
"03-36-35-32","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"03-36-35-32","Access medical treatment","Yes","No","Yes","No","No","No","No","No","No","A few times a year"
"66-74-25-56","Go to the market","Yes","No","Yes","No","No","No","No","No","No","A few times a year"
"66-74-25-56","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"66-74-25-56","Access medical treatment","Yes","No","Yes","No","No","No","No","No","No","A few times a year"
"80-48-62-68","Go to the market","Yes","No","Yes","No","No","No","No","No","No","Once or twice a month"
"80-48-62-68","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"80-48-62-68","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Once or twice a month"
"67-59-61-49","Go to the market","No","No","Yes","No","No","No","No","No","No","Once or twice a month"
"67-59-61-49","Go to school","Yes","No","No","No","No","No","No","No","No","Once or twice a month"
"67-59-61-49","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Once or twice a month"
"67-59-61-49","Visit friends/ relatives","Yes","No","Yes","No","No","No","No","No","No","Once or twice a month"
"23-88-68-38","Go to the market","Yes","Yes","Yes","No","No","No","No","No","No","Once a week or more often"
"23-88-68-38","Access medical treatment","No","No","Yes","No","No","No","No","No","No","Once or twice a month"
"23-88-68-38","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Almost every week"
"24-58-49-24","Go to the market","Yes","No","No","No","No","No","No","No","No","Almost every week"
"27-73-91-69","Go to the market","Yes","No","Yes","No","No","No","No","No","No","A few times a year"
"27-73-91-69","Access medical treatment","Yes","No","Yes","No","No","No","No","No","No","A few times a year"
"88-41-94-49","Go to the market","Yes","No","Yes","No","No","No","No","No","No","Once or twice a month"
"88-41-94-49","Go to school","No","No","Yes","No","No","No","No","No","No","A few times a year"
"88-41-94-49","Access medical treatment","Yes","No","Yes","No","No","No","No","No","No","A few times a year"
"83-47-45-70","Go to the market","Yes","No","No","No","No","No","No","No","No","Almost every week"
"83-47-45-70","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Almost every week"
"06-72-44-70","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"06-72-44-70","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Less often"
"85-25-38-04","Go to the market","No","No","No","Yes","No","No","No","No","No","Once or twice a month"
"85-25-38-04","Access medical treatment","No","No","No","Yes","No","No","No","No","No","Once or twice a month"
"99-72-02-18","Go to the market","Yes","No","No","No","No","No","No","No","No","Almost every week"
"99-72-02-18","Access medical treatment","No","No","No","No","No","No","No","Yes","No","Once or twice a month"
"76-93-76-77","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"76-93-76-77","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"25-81-57-24","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"25-81-57-24","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"25-81-57-24","Access medical treatment","No","No","Yes","No","No","No","No","No","No","Once or twice a month"
"25-81-57-24","Got to workplace","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"18-66-56-26","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Once or twice a month"
"38-35-03-16","Go to school","Yes","No","Yes","No","No","No","No","No","No","Once a week or more often"
"38-35-03-16","Access medical treatment","Yes","No","No","Yes","No","No","No","No","No","Once or twice a month"
"87-43-13-02","Go to the market","Yes","No","No","No","No","No","No","No","No","Varies/don’t know"
"87-43-13-02","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"87-43-13-02","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Varies/don’t know"
"06-72-27-90","Go to the market","Yes","No","Yes","No","No","No","No","No","No","Once or twice a month"
"06-72-27-90","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"06-72-27-90","Access medical treatment","Yes","No","No","No","No","No","No","No","No","A few times a year"
"06-72-27-90","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once or twice a month"
"10-09-48-91","Go to the market","Yes","No","No","Yes","No","No","No","No","No","A few times a year"
"10-09-48-91","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"10-09-48-91","Access medical treatment","Yes","No","Yes","No","No","No","No","No","No","A few times a year"
"89-20-17-64","Go to the market","Yes","No","Yes","No","No","No","No","No","No","Once a week or more often"
"89-20-17-64","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"89-20-17-64","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Varies/don’t know"
"61-30-29-22","Go to the market","Yes","Yes","No","No","No","No","No","No","No","Almost every week"
"61-30-29-22","Access medical treatment","Yes","Yes","No","No","No","No","No","Yes","No","Once or twice a month"
"32-64-82-60","Got to workplace","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"05-69-71-03","Go to the market","Yes","Yes","No","No","No","No","No","No","No","Once a week or more often"
"05-69-71-03","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"05-69-71-03","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Varies/don’t know"
"62-54-48-69","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"62-54-48-69","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"62-54-48-69","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"40-71-41-17","Go to the market","Yes","No","Yes","No","No","No","No","No","No","A few times a year"
"40-71-41-17","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Almost every week"
"59-04-18-69","Go to the market","No","No","Yes","No","No","No","No","No","No","Once or twice a month"
"59-04-18-69","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"59-04-18-69","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Less often"
"59-04-18-69","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Less often"
"99-19-59-36","Go to the market","Yes","No","No","No","No","No","No","No","No","Once or twice a month"
"99-19-59-36","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"99-19-59-36","Access medical treatment","Yes","No","No","No","No","No","Yes","No","No","Less often"
"66-80-07-88","Go to the market","Yes","No","No","No","No","No","No","No","No","Almost every week"
"66-80-07-88","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"66-80-07-88","Access medical treatment","No","No","No","No","No","No","Yes","No","No","Less often"
"33-91-72-59","Go to the market","Yes","No","No","No","No","No","No","No","No","Varies/don’t know"
"33-91-72-59","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"33-91-72-59","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Varies/don’t know"
"79-95-75-64","Go to the market","Yes","No","Yes","No","No","No","No","No","No","Almost every week"
"79-95-75-64","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"79-95-75-64","Access medical treatment","Yes","No","Yes","No","No","No","No","No","No","A few times a year"
"36-27-38-94","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"36-27-38-94","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"20-85-41-55","Go to the market","Yes","No","No","No","No","No","No","No","No","A few times a year"
"20-85-41-55","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"20-85-41-55","Access medical treatment","Yes","No","Yes","No","No","No","No","No","No","A few times a year"
"20-85-41-55","Got to workplace","Yes","No","No","No","No","No","No","No","No","Almost every week"
"99-41-30-80","Go to the market","No","No","Yes","No","No","No","No","No","No","Less often"
"99-41-30-80","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"99-41-30-80","Access medical treatment","Yes","No","No","No","No","No","No","No","No","A few times a year"
"99-41-30-80","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"71-06-23-24","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"71-06-23-24","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Less often"
"89-01-00-04","Go to the market","Yes","No","Yes","No","No","No","No","No","No","A few times a year"
"89-01-00-04","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"89-01-00-04","Access medical treatment","Yes","No","Yes","No","No","No","No","No","No","A few times a year"
"00-37-37-14","Go to the market","Yes","No","Yes","No","No","No","No","No","No","A few times a year"
"00-37-37-14","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"00-37-37-14","Access medical treatment","Yes","No","Yes","No","No","No","No","No","No","A few times a year"
"74-41-47-70","Go to the market","Yes","No","No","No","No","No","No","No","No","Less often"
"74-41-47-70","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"74-41-47-70","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Less often"
"52-43-66-41","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Once or twice a month"
"83-13-77-99","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"83-13-77-99","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"83-13-77-99","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"61-91-44-04","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Once or twice a month"
"61-31-17-62","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"61-31-17-62","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"61-31-17-62","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"01-73-77-56","Go to the market","Yes","No","No","No","No","No","No","No","No","Varies/don’t know"
"47-87-04-23","Go to the market","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"47-87-04-23","Go to school","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"47-87-04-23","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"46-77-22-22","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Once or twice a month"
"46-77-22-22","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Almost every week"
"54-46-59-23","Visit friends/ relatives","Yes","No","No","No","No","No","No","No","No","Once a week or more often"
"47-72-11-03","Go to the market","No","No","Yes","No","No","No","No","No","No","A few times a year"
"47-72-11-03","Go to school","Yes","No","No","No","No","No","No","No","No","Almost every week"
"47-72-11-03","Access medical treatment","Yes","No","No","No","No","No","No","No","No","Almost every week"
