interview__key,as_loc01_in,as_loc02_in,as_loc03_in,as_loc04_in,as_loc05_in,as_loc06_in,as_loc07_in,as_loc08_in,as_loc09_in,as_loc10_in,as_loc11_in,as_loc12_in,as_loc13_in,as_loc14_in,as_loc15_in,as_loc16_in,trst01,trst02,trst03,trst04,trst05,exp_ev1_01,exp_ev1_03,exp_ev1_05,exp_ev1_06,exp_ev1_07,exp_ev1_11,exp_ev1_12,exp_ev1_13,exp_ev1_14,exp_ev1_15
"66-85-51-19","Disagree","Agree","Agree","Disagree","Indifferent (neither nor)","Disagree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Worried","Very worried","Very worried","Worried","Worried","Worried","Worried","Worried","Slightly worried","Worried"
"62-23-34-43","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Strongly agree","Disagree","Disagree","Agree","Agree","Strongly agree","Agree","Agree","Indifferent (neither nor)","Agree","Agree","strongly trust","strongly trust","strongly trust","strongly trust","distrust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Worried","Worried","Worried","Worried","Worried","Worried"
"40-89-37-32","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Disagree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Disagree","Strongly agree","Strongly agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried"
"47-88-11-20","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Strongly agree","Strongly agree","Indifferent (neither nor)","Disagree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Agree","Agree","Disagree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried"
"92-32-27-35","Strongly agree","Strongly agree","Agree","Indifferent (neither nor)","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","strongly distrust","trust","strongly distrust","trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried"
"67-30-34-31","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Very worried","Very worried","Very worried","Extremely worried","Very worried","Very worried","Very worried","Slightly worried","Very worried","Very worried"
"41-24-19-16","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried"
"45-68-78-48","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","trust","trust","trust","trust","trust","Worried","Very worried","Very worried","Worried","Worried","Very worried","Very worried","Worried","Worried","Worried"
"02-28-32-41","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","trust","trust","trust","trust","trust","Very worried","Worried","Extremely worried","Extremely worried","Extremely worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"42-76-32-22","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","trust","strongly trust","strongly trust","trust","Very worried","Very worried","Extremely worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried"
"79-53-86-42","Strongly agree","Strongly agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","strongly trust","trust","trust","trust","trust","Very worried","Worried","Very worried","Worried","Worried","Worried","Worried","Worried","Worried","Slightly worried"
"27-88-22-86","Strongly agree","Agree","Strongly disagree","Agree","Strongly agree","Agree","Strongly disagree","Strongly disagree","Agree","Strongly disagree","Strongly agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","strongly trust","strongly trust","strongly trust","trust","trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Not at all worried","Very worried","Not at all worried","Not at all worried","Not at all worried"
"92-15-50-98","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","strongly trust","trust","trust","trust","strongly trust","Very worried","Very worried","Worried","Very worried","Worried","Very worried","Very worried","Worried","Worried","Worried"
"59-62-31-80","Strongly agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Disagree","Disagree","Disagree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","trust","trust","trust","distrust","trust","Extremely worried","Extremely worried","Extremely worried","Very worried","Worried","Worried","Worried","Worried","Worried","Slightly worried"
"36-99-50-88","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Worried","Very worried","Worried","Worried","Worried","Worried","Very worried","Worried","Worried","Worried"
"44-25-16-47","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","strongly trust","trust","strongly trust","strongly trust","Slightly worried","Not at all worried","Slightly worried","Extremely worried","Extremely worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"59-82-52-95","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried"
"74-78-76-52","Agree","Strongly agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly disagree","Indifferent (neither nor)","Indifferent (neither nor)","strongly trust","strongly trust","strongly trust","indifferent","strongly trust","Not at all worried","Not at all worried","Extremely worried","Extremely worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"83-63-78-61","Strongly agree","Strongly agree","Strongly disagree","Disagree","Strongly agree","Strongly agree","Disagree","Disagree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","distrust","strongly trust","trust","trust","distrust","Very worried","Very worried","Extremely worried","Extremely worried","Slightly worried","Slightly worried","Extremely worried","Worried","Not at all worried","Very worried"
"38-59-12-03","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Slightly worried","Not at all worried","Not at all worried","Slightly worried","Slightly worried"
"52-04-43-36","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Agree","Agree","Strongly agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried"
"13-43-00-98","Indifferent (neither nor)","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Worried","Very worried","Worried","Worried","Very worried","Worried","Worried","Very worried","Worried","Worried"
"52-45-15-44","Strongly agree","Strongly agree","Disagree","Agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","trust","trust","trust","trust","trust","Very worried","Very worried","Extremely worried","Very worried","Very worried","Slightly worried","Worried","Worried","Slightly worried","Very worried"
"84-06-43-96","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","distrust","strongly distrust","distrust","indifferent","trust","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried"
"85-25-67-57","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","strongly trust","strongly trust","trust","trust","trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Worried","Worried","Worried","Slightly worried","Worried","Slightly worried"
"99-71-69-71","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Strongly agree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Indifferent (neither nor)","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","strongly trust","strongly trust","strongly trust","trust","strongly trust","Worried","Worried","Extremely worried","Extremely worried","Not at all worried","Worried","Worried","Not at all worried","Not at all worried","Worried"
