interview__key,as_loc01_in,as_loc02_in,as_loc03_in,as_loc04_in,as_loc05_in,as_loc06_in,as_loc07_in,as_loc08_in,as_loc09_in,as_loc10_in,as_loc11_in,as_loc12_in,as_loc13_in,as_loc14_in,as_loc15_in,as_loc16_in,trst01,trst02,trst03,trst04,trst05,exp_ev1_01,exp_ev1_03,exp_ev1_05,exp_ev1_06,exp_ev1_07,exp_ev1_11,exp_ev1_12,exp_ev1_13,exp_ev1_14,exp_ev1_15
"54-44-91-10","Agree","Agree","Agree","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Indifferent (neither nor)","trust","trust","trust","trust","trust","Worried","Extremely worried","Very worried","Worried","Very worried","Worried","Worried","Very worried","Worried","Very worried"
"76-65-29-85","Agree","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Agree","Agree","Disagree","Agree","Agree","Agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","indifferent","trust","trust","distrust","indifferent","Extremely worried","Extremely worried","Very worried","Extremely worried","Extremely worried","Very worried","Very worried","Worried","Worried","Extremely worried"
"02-98-88-27","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Agree","Disagree","Disagree","Indifferent (neither nor)","Disagree","Disagree","Strongly agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","distrust","distrust","distrust","distrust","distrust","Worried","Worried","Worried","Not at all worried","Slightly worried","Not at all worried","Not at all worried","Very worried","Not at all worried","Extremely worried"
"94-29-79-85","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Disagree","Indifferent (neither nor)","trust","trust","trust","trust","trust","Worried","Worried","Slightly worried","Slightly worried","Worried","Very worried","Extremely worried","Very worried","Very worried","Worried"
"73-36-17-40","Strongly agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Disagree","Disagree","Strongly disagree","Strongly disagree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Disagree","Indifferent (neither nor)","distrust","indifferent","distrust","distrust","distrust","Slightly worried","Slightly worried","Very worried","Not at all worried","Not at all worried","Not at all worried","Extremely worried","Extremely worried","Not at all worried","Extremely worried"
"42-46-38-01","Agree","Strongly agree","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Very worried"
"73-70-95-80","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Disagree","Strongly agree","Disagree","Disagree","Disagree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","distrust","distrust","trust","indifferent","distrust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Worried","Very worried","Extremely worried","Very worried","Extremely worried"
"72-84-79-72","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","strongly distrust","indifferent","distrust","strongly distrust","strongly distrust","Extremely worried","Worried","Extremely worried","Very worried","Very worried","Extremely worried","Extremely worried","Extremely worried","Worried","Extremely worried"
"65-38-87-54","Strongly disagree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried"
"94-91-03-07","Indifferent (neither nor)","Strongly agree","Indifferent (neither nor)","Strongly agree","Agree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Agree","Strongly agree","Agree","Agree","Strongly agree","Agree","Indifferent (neither nor)","indifferent","indifferent","indifferent","distrust","strongly distrust","Extremely worried","Extremely worried","Worried","Extremely worried","Extremely worried","Not at all worried","Worried","Extremely worried","Extremely worried","Extremely worried"
"43-00-27-37","Agree","Strongly agree","Strongly agree","Agree","Indifferent (neither nor)","Strongly agree","Disagree","Agree","Disagree","Disagree","Strongly agree","Agree","Agree","Agree","Indifferent (neither nor)","Strongly agree","trust","trust","trust","distrust","trust","Worried","Very worried","Worried","Slightly worried","Very worried","Not at all worried","Very worried","Very worried","Worried","Slightly worried"
"97-63-44-51","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","trust","trust","trust","trust","trust","Extremely worried","Extremely worried","Extremely worried","Worried","Worried","Slightly worried","Worried","Slightly worried","Slightly worried","Slightly worried"
"13-97-69-06","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","strongly trust","strongly trust","strongly trust","trust","strongly trust","Slightly worried","Extremely worried","Worried","Very worried","Extremely worried","Very worried","Very worried","Extremely worried","Worried","Very worried"
"64-91-38-41","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","trust","indifferent","indifferent","indifferent","indifferent","Extremely worried","Extremely worried","Extremely worried","Worried","Worried","Worried","Worried","Very worried","Extremely worried","Worried"
"81-33-83-30","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Strongly agree","Agree","Indifferent (neither nor)","Agree","Agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","strongly trust","strongly trust","strongly trust","trust","trust","Extremely worried","Worried","Very worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried"
"19-42-84-15","Indifferent (neither nor)","Agree","Agree","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Disagree","Disagree","distrust","indifferent","distrust","indifferent","trust","Extremely worried","Slightly worried","Extremely worried","Very worried","Worried","Not at all worried","Slightly worried","Very worried","Slightly worried","Not at all worried"
"13-49-27-25","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Agree","Indifferent (neither nor)","Disagree","Disagree","trust","trust","trust","trust","trust","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Not at all worried","Not at all worried"
"08-12-43-59","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Worried","Worried","Worried","Slightly worried","Slightly worried","Not at all worried","Worried","Slightly worried","Slightly worried","Slightly worried"
"82-85-64-69","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Slightly worried","Slightly worried","Slightly worried"
"22-02-04-35","Strongly disagree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","strongly trust","indifferent","distrust","indifferent","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Very worried","Extremely worried","Very worried","Extremely worried","Extremely worried"
"00-91-45-36","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Worried","Worried","Worried","Worried","Worried","Slightly worried","Slightly worried","Worried","Slightly worried","Worried"
"11-05-72-97","Strongly agree","Agree","Indifferent (neither nor)","Disagree","Strongly disagree","Strongly agree","Agree","Indifferent (neither nor)","Disagree","Strongly disagree","Strongly agree","Agree","Indifferent (neither nor)","Disagree","Strongly disagree","Strongly agree","strongly trust","trust","indifferent","distrust","strongly distrust","Extremely worried","Slightly worried","Worried","Very worried","Extremely worried","Extremely worried","Very worried","Worried","Slightly worried","Not at all worried"
"16-99-02-10","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","distrust","trust","trust","indifferent","indifferent","Slightly worried","Very worried","Very worried","Slightly worried","Slightly worried","Slightly worried","Worried","Extremely worried","Slightly worried","Extremely worried"
"31-99-53-07","Agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Agree","Agree","Strongly agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Strongly agree","Strongly agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","strongly trust","trust","strongly distrust","trust","trust","Extremely worried","Slightly worried","Not at all worried","Very worried","Worried","Not at all worried","Worried","Worried","Slightly worried","Not at all worried"
"48-93-31-20","Agree","Strongly agree","Strongly agree","Disagree","Agree","Agree","Disagree","Disagree","Disagree","Disagree","Strongly agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","strongly distrust","trust","strongly distrust","strongly distrust","strongly distrust","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Extremely worried"
"87-13-21-98","Strongly agree","Strongly agree","Disagree","Agree","Agree","Strongly agree","Agree","Indifferent (neither nor)","Disagree","Disagree","Disagree","Strongly agree","Disagree","Indifferent (neither nor)","Agree","Disagree","indifferent","indifferent","strongly trust","indifferent","indifferent","Very worried","Very worried","Very worried","Very worried","Very worried","Not at all worried","Worried","Not at all worried","Very worried","Worried"
