interview__key,as_loc01_in,as_loc02_in,as_loc03_in,as_loc04_in,as_loc05_in,as_loc06_in,as_loc07_in,as_loc08_in,as_loc09_in,as_loc10_in,as_loc11_in,as_loc12_in,as_loc13_in,as_loc14_in,as_loc15_in,as_loc16_in,trst01,trst02,trst03,trst04,trst05,exp_ev1_01,exp_ev1_03,exp_ev1_05,exp_ev1_06,exp_ev1_07,exp_ev1_11,exp_ev1_12,exp_ev1_13,exp_ev1_14,exp_ev1_15
"76-32-33-95","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","trust","strongly trust","strongly trust","strongly trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Very worried","Worried","Very worried","Very worried","Worried","Worried"
"01-38-25-96","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Worried","Very worried","Very worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried"
"89-39-79-72","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Disagree","Disagree","Agree","Agree","Strongly agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","trust","trust","trust","trust","trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried"
"00-49-63-51","Agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Disagree","Strongly disagree","Strongly disagree","Disagree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Agree","Indifferent (neither nor)","Disagree","Indifferent (neither nor)","Indifferent (neither nor)","strongly trust","indifferent","trust","trust","distrust","Very worried","Worried","Extremely worried","Very worried","Slightly worried","Worried","Very worried","Not at all worried","Extremely worried","Not at all worried"
"76-58-89-37","Agree","Agree","Agree","Indifferent (neither nor)","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","indifferent","trust","indifferent","trust","distrust","Worried","Very worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried"
"20-56-52-98","Strongly agree","Strongly agree","Strongly agree","Disagree","Indifferent (neither nor)","Disagree","Disagree","Disagree","Disagree","Strongly disagree","Strongly agree","Disagree","Disagree","Indifferent (neither nor)","Indifferent (neither nor)","Disagree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Not at all worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Worried","Worried","Worried","Worried","Worried"
"64-47-42-17","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","indifferent","indifferent","Extremely worried","Extremely worried","Very worried","Very worried","Very worried","Worried","Very worried","Slightly worried","Worried","Very worried"
"13-81-47-95","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Disagree","Disagree","Disagree","Strongly agree","Agree","Agree","Indifferent (neither nor)","Disagree","Strongly disagree","strongly distrust","strongly trust","strongly distrust","trust","indifferent","Not at all worried","Not at all worried","Not at all worried","Very worried","Very worried","Worried","Very worried","Not at all worried","Not at all worried","Not at all worried"
"29-99-72-08","Agree","Agree","Disagree","Agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","indifferent","distrust","trust","indifferent","indifferent","Extremely worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Slightly worried","Very worried","Worried"
"24-83-83-50","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","distrust","strongly trust","strongly trust","strongly trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Not at all worried"
"47-22-90-00","Agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Very worried","Very worried","Very worried","Very worried","Very worried","Slightly worried","Very worried","Slightly worried","Very worried","Worried"
"98-86-29-38","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried"
"38-47-12-60","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","indifferent","trust","indifferent","indifferent","indifferent","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Very worried","Very worried","Extremely worried","Very worried","Worried"
"28-88-27-77","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","trust","trust","strongly trust","strongly trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Very worried","Very worried","Extremely worried","Extremely worried","Very worried","Extremely worried"
"29-11-74-01","Disagree","Strongly agree","Strongly agree","Disagree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","strongly trust","strongly trust","trust","distrust","strongly distrust","Slightly worried","Extremely worried","Extremely worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried"
"23-17-08-61","Agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","trust","strongly trust","trust","trust","trust","Slightly worried","Very worried","Worried","Very worried","Very worried","Extremely worried","Worried","Worried","Worried","Slightly worried"
"09-04-42-43","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Strongly agree","Strongly agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","distrust","distrust","distrust","distrust","distrust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried"
"60-44-87-63","Indifferent (neither nor)","Agree","Agree","Indifferent (neither nor)","Agree","Agree","Strongly agree","Agree","Agree","Indifferent (neither nor)","Strongly agree","Agree","Agree","Agree","Agree","Strongly agree","trust","trust","trust","trust","trust","Worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Worried","Very worried","Very worried"
"37-91-11-53","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Disagree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Agree","Agree","Agree","Agree","Agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried"
"24-83-18-16","Strongly agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Indifferent (neither nor)","Strongly disagree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Strongly agree","Agree","Indifferent (neither nor)","Agree","Disagree","strongly trust","strongly trust","distrust","trust","distrust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Very worried","Very worried","Very worried","Not at all worried","Extremely worried","Not at all worried"
"43-94-30-73","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Indifferent (neither nor)","Strongly agree","Strongly agree","Strongly agree","Strongly agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Not at all worried","Extremely worried","Extremely worried","Extremely worried","Very worried","Slightly worried","Extremely worried","Worried","Worried","Slightly worried"
"98-89-20-76","Disagree","Strongly agree","Disagree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Not at all worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Worried"
"18-82-94-56","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Disagree","Disagree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","strongly distrust","trust","indifferent","distrust","distrust","Extremely worried","Very worried","Extremely worried","Extremely worried","Very worried","Worried","Very worried","Not at all worried","Very worried","Worried"
"15-08-96-97","Agree","Agree","Agree","Agree","Agree","Strongly agree","Indifferent (neither nor)","Disagree","Disagree","Disagree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried"
