interview__key,r_members__id,decision_code,decision_label,decision_maker_1,decision_maker_2,decision_maker_3,decision_maker_4,decision_maker_5
"37-57-47-28",1,"weai_4","How Much Money to Spend on Farm Inputs?",1,2,,,
"37-57-47-28",1,"weai_5","Who Makes the Decision if the Household Need to Consult an Agricultural Technician, Extension Agent, or Other People Who are Experts",1,2,,,
"37-57-47-28",1,"weai_6","Purchase and Sale of Livestock Like Cattle and Goats (E.g. which to Buy, where/when to Sell, Etc.)",1,2,,,
"37-57-47-28",1,"weai_7","How any Cash Earned from the Sale of Livestock or Livestock Products Like Milk and Eggs is Spent?",1,2,,,
"37-57-47-28",1,"weai_8","The Use of Large Livestock (Cattle, Donkey)",1,2,,,
"37-57-47-28",1,"weai_9","The Use of Small Livestock (Goats, Sheep, Poultry)",1,2,,,
"37-57-47-28",1,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,2,,,
"37-57-47-28",1,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,2,,,
"37-57-47-28",1,"weai_12","How Much Money to Spend on Food?",1,2,,,
"37-57-47-28",1,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,2,,,
"37-57-47-28",1,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,2,,,
"37-57-47-28",1,"weai_15","Purchase and Sale of Land and Houses?",1,2,,,
"37-57-47-28",1,"weai_16","Expenditure on Children's Education",1,2,,,
"37-57-47-28",1,"weai_17","How to Allocate Remittances",1,2,,,
"37-57-47-28",1,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,2,,,
"37-57-47-28",1,"weai_19","Whether They Attend a Training or Seminar",1,2,,,
"37-57-47-28",1,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,2,,,
"37-57-47-28",1,"weai_21","Use of Land",1,2,,,
"37-57-47-28",2,"weai_1","Crop Farming like what Crop to Grow, when and How to Till and Manage the Crops (Weeding, Fertilizer, Etc.)",1,2,,,
"37-57-47-28",2,"weai_2","Marketing of Crop Farm Produce (when/Whom/where to Sell, Who Negotiates the Price)?",1,2,,,
"37-57-47-28",2,"weai_3","How any Cash Earned from Crop Farming is Spent?",1,2,,,
"37-57-47-28",2,"weai_4","How Much Money to Spend on Farm Inputs?",1,2,,,
"37-57-47-28",2,"weai_5","Who Makes the Decision if the Household Need to Consult an Agricultural Technician, Extension Agent, or Other People Who are Experts",1,2,,,
"37-57-47-28",2,"weai_6","Purchase and Sale of Livestock Like Cattle and Goats (E.g. which to Buy, where/when to Sell, Etc.)",1,2,,,
"37-57-47-28",2,"weai_7","How any Cash Earned from the Sale of Livestock or Livestock Products Like Milk and Eggs is Spent?",1,2,,,
"37-57-47-28",2,"weai_8","The Use of Large Livestock (Cattle, Donkey)",1,2,,,
"37-57-47-28",2,"weai_9","The Use of Small Livestock (Goats, Sheep, Poultry)",1,2,,,
"37-57-47-28",2,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,2,,,
"37-57-47-28",2,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,2,,,
"37-57-47-28",2,"weai_12","How Much Money to Spend on Food?",1,2,,,
"37-57-47-28",2,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,2,,,
"37-57-47-28",2,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,2,,,
"37-57-47-28",2,"weai_15","Purchase and Sale of Land and Houses?",1,2,,,
"37-57-47-28",2,"weai_16","Expenditure on Children's Education",1,2,,,
"37-57-47-28",2,"weai_17","How to Allocate Remittances",1,2,,,
"37-57-47-28",2,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,2,,,
"37-57-47-28",2,"weai_19","Whether They Attend a Training or Seminar",1,2,,,
"37-57-47-28",2,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,2,,,
"37-57-47-28",2,"weai_21","Use of Land",1,2,,,
"01-40-66-32",1,"weai_6","Purchase and Sale of Livestock Like Cattle and Goats (E.g. which to Buy, where/when to Sell, Etc.)",1,,,,
"01-40-66-32",1,"weai_7","How any Cash Earned from the Sale of Livestock or Livestock Products Like Milk and Eggs is Spent?",1,2,,,
"01-40-66-32",1,"weai_8","The Use of Large Livestock (Cattle, Donkey)",1,,,,
"01-40-66-32",1,"weai_9","The Use of Small Livestock (Goats, Sheep, Poultry)",1,,,,
"01-40-66-32",1,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",2,,,,
"01-40-66-32",1,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,2,,,
"01-40-66-32",1,"weai_12","How Much Money to Spend on Food?",1,2,,,
"01-40-66-32",1,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,,,,
"01-40-66-32",1,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",2,,,,
"01-40-66-32",1,"weai_15","Purchase and Sale of Land and Houses?",1,2,,,
"01-40-66-32",1,"weai_16","Expenditure on Children's Education",2,,,,
"01-40-66-32",1,"weai_17","How to Allocate Remittances",1,2,,,
"01-40-66-32",1,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,2,,,
"01-40-66-32",1,"weai_19","Whether They Attend a Training or Seminar",1,,,,
"01-40-66-32",1,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,,,,
"01-40-66-32",1,"weai_21","Use of Land",1,,,,
"01-40-66-32",2,"weai_6","Purchase and Sale of Livestock Like Cattle and Goats (E.g. which to Buy, where/when to Sell, Etc.)",1,2,,,
"01-40-66-32",2,"weai_7","How any Cash Earned from the Sale of Livestock or Livestock Products Like Milk and Eggs is Spent?",1,2,,,
"01-40-66-32",2,"weai_8","The Use of Large Livestock (Cattle, Donkey)",1,,,,
"01-40-66-32",2,"weai_9","The Use of Small Livestock (Goats, Sheep, Poultry)",1,,,,
"01-40-66-32",2,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",2,,,,
"01-40-66-32",2,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,2,,,
"01-40-66-32",2,"weai_12","How Much Money to Spend on Food?",1,2,,,
"01-40-66-32",2,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,,,,
"01-40-66-32",2,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",2,,,,
"01-40-66-32",2,"weai_15","Purchase and Sale of Land and Houses?",1,2,,,
"01-40-66-32",2,"weai_16","Expenditure on Children's Education",2,,,,
"01-40-66-32",2,"weai_17","How to Allocate Remittances",2,,,,
"01-40-66-32",2,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,,,,
"01-40-66-32",2,"weai_19","Whether They Attend a Training or Seminar",1,,,,
"01-40-66-32",2,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,,,,
"01-40-66-32",2,"weai_21","Use of Land",1,2,,,
"53-48-83-71",2,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,2,,,
"53-48-83-71",2,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,2,,,
"53-48-83-71",2,"weai_12","How Much Money to Spend on Food?",1,2,,,
"53-48-83-71",2,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,2,,,
"53-48-83-71",2,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,2,,,
"53-48-83-71",2,"weai_15","Purchase and Sale of Land and Houses?",1,2,,,
"53-48-83-71",2,"weai_16","Expenditure on Children's Education",1,2,,,
"53-48-83-71",2,"weai_17","How to Allocate Remittances",1,2,,,
"53-48-83-71",2,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,2,,,
"53-48-83-71",2,"weai_19","Whether They Attend a Training or Seminar",1,2,,,
"53-48-83-71",2,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,2,,,
"53-48-83-71",2,"weai_21","Use of Land",1,2,,,
"53-48-83-71",4,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,2,,,
"53-48-83-71",4,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,2,,,
"53-48-83-71",4,"weai_12","How Much Money to Spend on Food?",1,2,,,
"53-48-83-71",4,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,2,,,
"53-48-83-71",4,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,2,,,
"53-48-83-71",4,"weai_15","Purchase and Sale of Land and Houses?",1,2,,,
"53-48-83-71",4,"weai_16","Expenditure on Children's Education",1,2,,,
"53-48-83-71",4,"weai_17","How to Allocate Remittances",1,2,,,
"53-48-83-71",4,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,2,,,
"53-48-83-71",4,"weai_19","Whether They Attend a Training or Seminar",1,2,,,
"53-48-83-71",4,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,2,,,
"53-48-83-71",4,"weai_21","Use of Land",1,2,,,
"27-13-62-90",2,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,2,,,
"27-13-62-90",2,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,2,,,
"27-13-62-90",2,"weai_12","How Much Money to Spend on Food?",1,2,,,
"27-13-62-90",2,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,2,,,
"27-13-62-90",2,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,2,,,
"27-13-62-90",2,"weai_15","Purchase and Sale of Land and Houses?",1,2,,,
"27-13-62-90",2,"weai_16","Expenditure on Children's Education",1,2,,,
"27-13-62-90",2,"weai_17","How to Allocate Remittances",1,2,,,
"27-13-62-90",2,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,2,,,
"27-13-62-90",2,"weai_19","Whether They Attend a Training or Seminar",1,,,,
"27-13-62-90",2,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,,,,
"27-13-62-90",2,"weai_21","Use of Land",1,,,,
"85-22-01-46",1,"weai_6","Purchase and Sale of Livestock Like Cattle and Goats (E.g. which to Buy, where/when to Sell, Etc.)",1,,,,
"85-22-01-46",1,"weai_7","How any Cash Earned from the Sale of Livestock or Livestock Products Like Milk and Eggs is Spent?",1,,,,
"85-22-01-46",1,"weai_8","The Use of Large Livestock (Cattle, Donkey)",1,,,,
"85-22-01-46",1,"weai_9","The Use of Small Livestock (Goats, Sheep, Poultry)",1,,,,
"85-22-01-46",1,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,,,,
"85-22-01-46",1,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,,,,
"85-22-01-46",1,"weai_12","How Much Money to Spend on Food?",1,,,,
"85-22-01-46",1,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,,,,
"85-22-01-46",1,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,,,,
"85-22-01-46",1,"weai_15","Purchase and Sale of Land and Houses?",1,,,,
"85-22-01-46",1,"weai_16","Expenditure on Children's Education",1,,,,
"85-22-01-46",1,"weai_17","How to Allocate Remittances",1,,,,
"85-22-01-46",1,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,,,,
"85-22-01-46",1,"weai_19","Whether They Attend a Training or Seminar",1,,,,
"85-22-01-46",1,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,,,,
"85-22-01-46",1,"weai_21","Use of Land",1,,,,
"85-22-01-46",2,"weai_6","Purchase and Sale of Livestock Like Cattle and Goats (E.g. which to Buy, where/when to Sell, Etc.)",1,,,,
"85-22-01-46",2,"weai_7","How any Cash Earned from the Sale of Livestock or Livestock Products Like Milk and Eggs is Spent?",1,,,,
"85-22-01-46",2,"weai_8","The Use of Large Livestock (Cattle, Donkey)",1,,,,
"85-22-01-46",2,"weai_9","The Use of Small Livestock (Goats, Sheep, Poultry)",1,,,,
"85-22-01-46",2,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,,,,
"85-22-01-46",2,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,,,,
"85-22-01-46",2,"weai_12","How Much Money to Spend on Food?",1,,,,
"85-22-01-46",2,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,,,,
"85-22-01-46",2,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,,,,
"85-22-01-46",2,"weai_15","Purchase and Sale of Land and Houses?",1,,,,
"85-22-01-46",2,"weai_16","Expenditure on Children's Education",1,,,,
"85-22-01-46",2,"weai_17","How to Allocate Remittances",1,,,,
"85-22-01-46",2,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,,,,
"85-22-01-46",2,"weai_19","Whether They Attend a Training or Seminar",1,,,,
"85-22-01-46",2,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,,,,
"85-22-01-46",2,"weai_21","Use of Land",1,,,,
"69-98-12-23",1,"weai_6","Purchase and Sale of Livestock Like Cattle and Goats (E.g. which to Buy, where/when to Sell, Etc.)",1,,,,
"69-98-12-23",1,"weai_7","How any Cash Earned from the Sale of Livestock or Livestock Products Like Milk and Eggs is Spent?",2,,,,
"69-98-12-23",1,"weai_8","The Use of Large Livestock (Cattle, Donkey)",2,,,,
"69-98-12-23",1,"weai_9","The Use of Small Livestock (Goats, Sheep, Poultry)",1,,,,
"69-98-12-23",1,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,,,,
"69-98-12-23",1,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,2,,,
"69-98-12-23",1,"weai_12","How Much Money to Spend on Food?",2,,,,
"69-98-12-23",1,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",2,,,,
"69-98-12-23",1,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,2,,,
"69-98-12-23",1,"weai_15","Purchase and Sale of Land and Houses?",1,,,,
"69-98-12-23",1,"weai_16","Expenditure on Children's Education",1,2,,,
"69-98-12-23",1,"weai_17","How to Allocate Remittances",1,2,,,
"69-98-12-23",1,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,,,,
"69-98-12-23",1,"weai_19","Whether They Attend a Training or Seminar",1,2,,,
"69-98-12-23",1,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,2,,,
"69-98-12-23",1,"weai_21","Use of Land",1,2,,,
"69-98-12-23",2,"weai_6","Purchase and Sale of Livestock Like Cattle and Goats (E.g. which to Buy, where/when to Sell, Etc.)",1,,,,
"69-98-12-23",2,"weai_7","How any Cash Earned from the Sale of Livestock or Livestock Products Like Milk and Eggs is Spent?",1,2,,,
"69-98-12-23",2,"weai_8","The Use of Large Livestock (Cattle, Donkey)",1,,,,
"69-98-12-23",2,"weai_9","The Use of Small Livestock (Goats, Sheep, Poultry)",2,,,,
"69-98-12-23",2,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,2,,,
"69-98-12-23",2,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",2,,,,
"69-98-12-23",2,"weai_12","How Much Money to Spend on Food?",2,,,,
"69-98-12-23",2,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,,,,
"69-98-12-23",2,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",2,,,,
"69-98-12-23",2,"weai_15","Purchase and Sale of Land and Houses?",1,2,,,
"69-98-12-23",2,"weai_16","Expenditure on Children's Education",1,2,,,
"69-98-12-23",2,"weai_17","How to Allocate Remittances",1,2,,,
"69-98-12-23",2,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,2,,,
"69-98-12-23",2,"weai_19","Whether They Attend a Training or Seminar",1,2,,,
"69-98-12-23",2,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,2,,,
"69-98-12-23",2,"weai_21","Use of Land",1,,,,
"13-16-89-71",1,"weai_6","Purchase and Sale of Livestock Like Cattle and Goats (E.g. which to Buy, where/when to Sell, Etc.)",1,,,,
"13-16-89-71",1,"weai_7","How any Cash Earned from the Sale of Livestock or Livestock Products Like Milk and Eggs is Spent?",1,,,,
"13-16-89-71",1,"weai_8","The Use of Large Livestock (Cattle, Donkey)",1,,,,
"13-16-89-71",1,"weai_9","The Use of Small Livestock (Goats, Sheep, Poultry)",1,,,,
"13-16-89-71",1,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,,,,
"13-16-89-71",1,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,,,,
"13-16-89-71",1,"weai_12","How Much Money to Spend on Food?",1,,,,
"13-16-89-71",1,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,,,,
"13-16-89-71",1,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,,,,
"13-16-89-71",1,"weai_15","Purchase and Sale of Land and Houses?",1,,,,
"13-16-89-71",1,"weai_16","Expenditure on Children's Education",1,,,,
"13-16-89-71",1,"weai_17","How to Allocate Remittances",1,,,,
"13-16-89-71",1,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,,,,
"13-16-89-71",1,"weai_19","Whether They Attend a Training or Seminar",1,,,,
"13-16-89-71",1,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,,,,
"13-16-89-71",1,"weai_21","Use of Land",1,,,,
"56-66-41-20",1,"weai_1","Crop Farming like what Crop to Grow, when and How to Till and Manage the Crops (Weeding, Fertilizer, Etc.)",2,,,,
